subject,task,probe_number,n_trials,n_out_zone,n_in_zone,prop_out_zone,prop_in_zone,onoff,group,sart_number,time_on_task
35,Sart2,7.0,20,7,13,0.35,0.65,11.0,Risk of Depression,2,22.0
35,Sart2,8.0,30,14,16,0.4666666666666667,0.5333333333333333,11.0,Risk of Depression,2,23.0
35,Sart2,9.0,30,12,18,0.4,0.6,13.0,Risk of Depression,2,24.0
35,Sart2,10.0,20,12,8,0.6,0.4,5.0,Risk of Depression,2,25.0
35,Sart2,11.0,20,12,8,0.6,0.4,12.0,Risk of Depression,2,26.0
35,Sart2,12.0,40,17,23,0.425,0.575,12.0,Risk of Depression,2,27.0
35,Sart2,13.0,20,18,2,0.9,0.1,11.0,Risk of Depression,2,28.0
35,Sart2,14.0,30,10,20,0.3333333333333333,0.6666666666666666,1.0,Risk of Depression,2,29.0
35,Sart2,15.0,40,15,25,0.375,0.625,47.0,Risk of Depression,2,30.0
35,Sart3,1.0,20,11,9,0.55,0.45,96.0,Risk of Depression,3,31.0
35,Sart3,2.0,40,14,26,0.35,0.65,94.0,Risk of Depression,3,32.0
35,Sart3,3.0,20,3,17,0.15,0.85,90.0,Risk of Depression,3,33.0
35,Sart3,4.0,40,20,20,0.5,0.5,50.0,Risk of Depression,3,34.0
35,Sart3,5.0,40,20,20,0.5,0.5,93.0,Risk of Depression,3,35.0
35,Sart3,6.0,30,18,12,0.6,0.4,31.0,Risk of Depression,3,36.0
35,Sart3,7.0,30,16,14,0.5333333333333333,0.4666666666666667,27.0,Risk of Depression,3,37.0
35,Sart3,8.0,20,9,11,0.45,0.55,73.0,Risk of Depression,3,38.0
35,Sart3,9.0,30,16,14,0.5333333333333333,0.4666666666666667,38.0,Risk of Depression,3,39.0
35,Sart3,10.0,30,14,16,0.4666666666666667,0.5333333333333333,24.0,Risk of Depression,3,40.0
35,Sart3,11.0,20,10,10,0.5,0.5,22.0,Risk of Depression,3,41.0
35,Sart3,12.0,30,24,6,0.8,0.2,30.0,Risk of Depression,3,42.0
35,Sart3,13.0,40,16,24,0.4,0.6,15.0,Risk of Depression,3,43.0
35,Sart3,14.0,20,6,14,0.3,0.7,12.0,Risk of Depression,3,44.0
35,Sart3,15.0,40,16,24,0.4,0.6,17.0,Risk of Depression,3,45.0
35,Sart4,1.0,30,6,24,0.2,0.8,37.0,Risk of Depression,4,46.0
35,Sart4,2.0,40,8,32,0.2,0.8,28.0,Risk of Depression,4,47.0
35,Sart4,3.0,20,12,8,0.6,0.4,33.0,Risk of Depression,4,48.0
35,Sart4,4.0,20,5,15,0.25,0.75,30.0,Risk of Depression,4,49.0
35,Sart4,5.0,40,21,19,0.525,0.475,21.0,Risk of Depression,4,50.0
35,Sart4,6.0,40,30,10,0.75,0.25,11.0,Risk of Depression,4,51.0
35,Sart4,7.0,30,26,4,0.8666666666666667,0.13333333333333333,71.0,Risk of Depression,4,52.0
35,Sart4,8.0,20,15,5,0.75,0.25,87.0,Risk of Depression,4,53.0
35,Sart4,9.0,30,16,14,0.5333333333333333,0.4666666666666667,82.0,Risk of Depression,4,54.0
35,Sart4,10.0,30,23,7,0.7666666666666667,0.23333333333333334,10.0,Risk of Depression,4,55.0
35,Sart4,11.0,30,20,10,0.6666666666666666,0.3333333333333333,36.0,Risk of Depression,4,56.0
35,Sart4,12.0,20,5,15,0.25,0.75,34.0,Risk of Depression,4,57.0
35,Sart4,13.0,20,9,11,0.45,0.55,43.0,Risk of Depression,4,58.0
35,Sart4,14.0,40,30,10,0.75,0.25,37.0,Risk of Depression,4,59.0
35,Sart4,15.0,40,26,14,0.65,0.35,9.0,Risk of Depression,4,60.0
36,Sart1,1.0,40,26,14,0.65,0.35,99.0,Risk of Depression,1,1.0
36,Sart1,2.0,30,12,18,0.4,0.6,93.0,Risk of Depression,1,2.0
36,Sart1,3.0,20,13,7,0.65,0.35,98.0,Risk of Depression,1,3.0
36,Sart1,4.0,40,17,23,0.425,0.575,97.0,Risk of Depression,1,4.0
36,Sart1,5.0,20,8,12,0.4,0.6,97.0,Risk of Depression,1,5.0
36,Sart1,6.0,20,8,12,0.4,0.6,96.0,Risk of Depression,1,6.0
36,Sart1,7.0,30,12,18,0.4,0.6,95.0,Risk of Depression,1,7.0
36,Sart1,8.0,40,24,16,0.6,0.4,90.0,Risk of Depression,1,8.0
36,Sart1,9.0,40,12,28,0.3,0.7,94.0,Risk of Depression,1,9.0
36,Sart1,10.0,30,17,13,0.5666666666666667,0.43333333333333335,93.0,Risk of Depression,1,10.0
36,Sart1,11.0,20,8,12,0.4,0.6,87.0,Risk of Depression,1,11.0
36,Sart1,12.0,20,10,10,0.5,0.5,84.0,Risk of Depression,1,12.0
36,Sart1,13.0,40,26,14,0.65,0.35,96.0,Risk of Depression,1,13.0
36,Sart1,14.0,30,17,13,0.5666666666666667,0.43333333333333335,95.0,Risk of Depression,1,14.0
36,Sart1,15.0,30,20,10,0.6666666666666666,0.3333333333333333,98.0,Risk of Depression,1,15.0
36,Sart2,1.0,20,10,10,0.5,0.5,96.0,Risk of Depression,2,16.0
36,Sart2,2.0,20,13,7,0.65,0.35,97.0,Risk of Depression,2,17.0
36,Sart2,3.0,40,21,19,0.525,0.475,97.0,Risk of Depression,2,18.0
36,Sart2,4.0,40,30,10,0.75,0.25,97.0,Risk of Depression,2,19.0
36,Sart2,5.0,30,19,11,0.6333333333333333,0.36666666666666664,97.0,Risk of Depression,2,20.0
36,Sart2,6.0,20,18,2,0.9,0.1,98.0,Risk of Depression,2,21.0
36,Sart2,7.0,20,14,6,0.7,0.3,89.0,Risk of Depression,2,22.0
36,Sart2,8.0,40,33,7,0.825,0.175,97.0,Risk of Depression,2,23.0
36,Sart2,9.0,40,23,17,0.575,0.425,93.0,Risk of Depression,2,24.0
36,Sart2,10.0,30,19,11,0.6333333333333333,0.36666666666666664,98.0,Risk of Depression,2,25.0
36,Sart2,11.0,30,12,18,0.4,0.6,97.0,Risk of Depression,2,26.0
36,Sart2,12.0,20,14,6,0.7,0.3,97.0,Risk of Depression,2,27.0
36,Sart2,13.0,30,9,21,0.3,0.7,97.0,Risk of Depression,2,28.0
36,Sart2,14.0,30,17,13,0.5666666666666667,0.43333333333333335,89.0,Risk of Depression,2,29.0
36,Sart2,15.0,40,26,14,0.65,0.35,65.0,Risk of Depression,2,30.0
36,Sart3,1.0,20,2,18,0.1,0.9,98.0,Risk of Depression,3,31.0
36,Sart3,2.0,20,1,19,0.05,0.95,94.0,Risk of Depression,3,32.0
36,Sart3,3.0,20,7,13,0.35,0.65,98.0,Risk of Depression,3,33.0
36,Sart3,4.0,30,19,11,0.6333333333333333,0.36666666666666664,97.0,Risk of Depression,3,34.0
36,Sart3,5.0,40,7,33,0.175,0.825,69.0,Risk of Depression,3,35.0
36,Sart3,6.0,30,21,9,0.7,0.3,80.0,Risk of Depression,3,36.0
36,Sart3,7.0,20,17,3,0.85,0.15,83.0,Risk of Depression,3,37.0
36,Sart3,8.0,40,24,16,0.6,0.4,92.0,Risk of Depression,3,38.0
36,Sart3,9.0,40,10,30,0.25,0.75,95.0,Risk of Depression,3,39.0
36,Sart3,10.0,30,12,18,0.4,0.6,96.0,Risk of Depression,3,40.0
36,Sart3,11.0,20,13,7,0.65,0.35,65.0,Risk of Depression,3,41.0
36,Sart3,12.0,30,10,20,0.3333333333333333,0.6666666666666666,86.0,Risk of Depression,3,42.0
36,Sart3,13.0,40,31,9,0.775,0.225,94.0,Risk of Depression,3,43.0
36,Sart3,14.0,30,21,9,0.7,0.3,77.0,Risk of Depression,3,44.0
36,Sart3,15.0,40,23,17,0.575,0.425,96.0,Risk of Depression,3,45.0
36,Sart4,1.0,20,8,12,0.4,0.6,59.0,Risk of Depression,4,46.0
36,Sart4,2.0,40,11,29,0.275,0.725,96.0,Risk of Depression,4,47.0
36,Sart4,3.0,20,10,10,0.5,0.5,6.0,Risk of Depression,4,48.0
36,Sart4,4.0,30,13,17,0.43333333333333335,0.5666666666666667,73.0,Risk of Depression,4,49.0
36,Sart4,5.0,40,7,33,0.175,0.825,53.0,Risk of Depression,4,50.0
36,Sart4,6.0,40,22,18,0.55,0.45,95.0,Risk of Depression,4,51.0
36,Sart4,7.0,20,8,12,0.4,0.6,38.0,Risk of Depression,4,52.0
36,Sart4,8.0,20,7,13,0.35,0.65,51.0,Risk of Depression,4,53.0
36,Sart4,9.0,20,13,7,0.65,0.35,79.0,Risk of Depression,4,54.0
36,Sart4,10.0,40,21,19,0.525,0.475,83.0,Risk of Depression,4,55.0
36,Sart4,11.0,30,13,17,0.43333333333333335,0.5666666666666667,93.0,Risk of Depression,4,56.0
36,Sart4,12.0,30,0,30,0.0,1.0,51.0,Risk of Depression,4,57.0
36,Sart4,13.0,30,18,12,0.6,0.4,94.0,Risk of Depression,4,58.0
36,Sart4,14.0,40,16,24,0.4,0.6,97.0,Risk of Depression,4,59.0
36,Sart4,15.0,30,7,23,0.23333333333333334,0.7666666666666667,55.0,Risk of Depression,4,60.0
37,Sart1,1.0,40,4,36,0.1,0.9,99.0,Risk of Depression,1,1.0
37,Sart1,2.0,30,0,30,0.0,1.0,100.0,Risk of Depression,1,2.0
37,Sart1,3.0,20,4,16,0.2,0.8,49.0,Risk of Depression,1,3.0
37,Sart1,4.0,20,4,16,0.2,0.8,35.0,Risk of Depression,1,4.0
37,Sart1,5.0,20,1,19,0.05,0.95,33.0,Risk of Depression,1,5.0
37,Sart1,6.0,30,10,20,0.3333333333333333,0.6666666666666666,86.0,Risk of Depression,1,6.0
37,Sart1,7.0,30,18,12,0.6,0.4,33.0,Risk of Depression,1,7.0
37,Sart1,8.0,40,10,30,0.25,0.75,76.0,Risk of Depression,1,8.0
37,Sart1,9.0,20,1,19,0.05,0.95,90.0,Risk of Depression,1,9.0
37,Sart1,10.0,30,8,22,0.26666666666666666,0.7333333333333333,49.0,Risk of Depression,1,10.0
37,Sart1,11.0,20,6,14,0.3,0.7,49.0,Risk of Depression,1,11.0
37,Sart1,12.0,40,17,23,0.425,0.575,49.0,Risk of Depression,1,12.0
37,Sart1,13.0,30,5,25,0.16666666666666666,0.8333333333333334,37.0,Risk of Depression,1,13.0
37,Sart1,14.0,40,25,15,0.625,0.375,39.0,Risk of Depression,1,14.0
37,Sart1,15.0,40,17,23,0.425,0.575,40.0,Risk of Depression,1,15.0
37,Sart2,1.0,40,18,22,0.45,0.55,28.0,Risk of Depression,2,16.0
37,Sart2,2.0,30,9,21,0.3,0.7,33.0,Risk of Depression,2,17.0
37,Sart2,3.0,30,17,13,0.5666666666666667,0.43333333333333335,29.0,Risk of Depression,2,18.0
37,Sart2,4.0,30,15,15,0.5,0.5,36.0,Risk of Depression,2,19.0
37,Sart2,5.0,20,6,14,0.3,0.7,59.0,Risk of Depression,2,20.0
37,Sart2,6.0,40,12,28,0.3,0.7,22.0,Risk of Depression,2,21.0
37,Sart2,7.0,20,10,10,0.5,0.5,28.0,Risk of Depression,2,22.0
37,Sart2,8.0,20,15,5,0.75,0.25,37.0,Risk of Depression,2,23.0
37,Sart2,9.0,40,15,25,0.375,0.625,36.0,Risk of Depression,2,24.0
37,Sart2,10.0,40,13,27,0.325,0.675,37.0,Risk of Depression,2,25.0
37,Sart2,11.0,40,21,19,0.525,0.475,39.0,Risk of Depression,2,26.0
37,Sart2,12.0,30,29,1,0.9666666666666667,0.03333333333333333,36.0,Risk of Depression,2,27.0
37,Sart2,13.0,20,18,2,0.9,0.1,26.0,Risk of Depression,2,28.0
37,Sart2,14.0,20,19,1,0.95,0.05,49.0,Risk of Depression,2,29.0
37,Sart2,15.0,30,21,9,0.7,0.3,37.0,Risk of Depression,2,30.0
37,Sart3,1.0,20,1,19,0.05,0.95,71.0,Risk of Depression,3,31.0
37,Sart3,2.0,20,9,11,0.45,0.55,91.0,Risk of Depression,3,32.0
37,Sart3,3.0,30,15,15,0.5,0.5,50.0,Risk of Depression,3,33.0
37,Sart3,4.0,30,6,24,0.2,0.8,31.0,Risk of Depression,3,34.0
37,Sart3,5.0,30,7,23,0.23333333333333334,0.7666666666666667,29.0,Risk of Depression,3,35.0
37,Sart3,6.0,40,15,25,0.375,0.625,48.0,Risk of Depression,3,36.0
37,Sart3,7.0,40,22,18,0.55,0.45,47.0,Risk of Depression,3,37.0
37,Sart3,8.0,20,6,14,0.3,0.7,46.0,Risk of Depression,3,38.0
37,Sart3,9.0,40,17,23,0.425,0.575,47.0,Risk of Depression,3,39.0
37,Sart3,10.0,20,18,2,0.9,0.1,48.0,Risk of Depression,3,40.0
37,Sart3,11.0,20,17,3,0.85,0.15,45.0,Risk of Depression,3,41.0
37,Sart3,12.0,30,23,7,0.7666666666666667,0.23333333333333334,37.0,Risk of Depression,3,42.0
37,Sart3,13.0,40,24,16,0.6,0.4,35.0,Risk of Depression,3,43.0
37,Sart3,14.0,40,25,15,0.625,0.375,35.0,Risk of Depression,3,44.0
37,Sart3,15.0,30,23,7,0.7666666666666667,0.23333333333333334,29.0,Risk of Depression,3,45.0
37,Sart4,1.0,30,16,14,0.5333333333333333,0.4666666666666667,64.0,Risk of Depression,4,46.0
37,Sart4,2.0,20,6,14,0.3,0.7,77.0,Risk of Depression,4,47.0
37,Sart4,3.0,40,21,19,0.525,0.475,56.0,Risk of Depression,4,48.0
37,Sart4,4.0,40,17,23,0.425,0.575,34.0,Risk of Depression,4,49.0
37,Sart4,5.0,30,29,1,0.9666666666666667,0.03333333333333333,41.0,Risk of Depression,4,50.0
37,Sart4,6.0,20,20,0,1.0,0.0,33.0,Risk of Depression,4,51.0
37,Sart4,7.0,30,27,3,0.9,0.1,35.0,Risk of Depression,4,52.0
37,Sart4,8.0,30,20,10,0.6666666666666666,0.3333333333333333,29.0,Risk of Depression,4,53.0
37,Sart4,9.0,40,29,11,0.725,0.275,26.0,Risk of Depression,4,54.0
37,Sart4,10.0,40,37,3,0.925,0.075,23.0,Risk of Depression,4,55.0
37,Sart4,11.0,20,16,4,0.8,0.2,17.0,Risk of Depression,4,56.0
37,Sart4,12.0,20,7,13,0.35,0.65,18.0,Risk of Depression,4,57.0
37,Sart4,13.0,40,28,12,0.7,0.3,19.0,Risk of Depression,4,58.0
37,Sart4,14.0,30,25,5,0.8333333333333334,0.16666666666666666,17.0,Risk of Depression,4,59.0
37,Sart4,15.0,20,6,14,0.3,0.7,13.0,Risk of Depression,4,60.0
38,Sart1,1.0,30,15,15,0.5,0.5,97.0,Risk of Depression,1,1.0
38,Sart1,2.0,20,1,19,0.05,0.95,90.0,Risk of Depression,1,2.0
38,Sart1,3.0,40,15,25,0.375,0.625,92.0,Risk of Depression,1,3.0
38,Sart1,4.0,20,8,12,0.4,0.6,98.0,Risk of Depression,1,4.0
38,Sart1,5.0,40,17,23,0.425,0.575,64.0,Risk of Depression,1,5.0
38,Sart1,6.0,30,13,17,0.43333333333333335,0.5666666666666667,32.0,Risk of Depression,1,6.0
38,Sart1,7.0,40,22,18,0.55,0.45,40.0,Risk of Depression,1,7.0
38,Sart1,8.0,20,17,3,0.85,0.15,35.0,Risk of Depression,1,8.0
38,Sart1,9.0,30,16,14,0.5333333333333333,0.4666666666666667,31.0,Risk of Depression,1,9.0
38,Sart1,10.0,20,10,10,0.5,0.5,17.0,Risk of Depression,1,10.0
38,Sart1,11.0,20,14,6,0.7,0.3,36.0,Risk of Depression,1,11.0
38,Sart1,12.0,40,24,16,0.6,0.4,29.0,Risk of Depression,1,12.0
38,Sart1,13.0,30,1,29,0.03333333333333333,0.9666666666666667,31.0,Risk of Depression,1,13.0
38,Sart1,14.0,40,25,15,0.625,0.375,15.0,Risk of Depression,1,14.0
38,Sart1,15.0,30,21,9,0.7,0.3,33.0,Risk of Depression,1,15.0
38,Sart2,1.0,40,16,24,0.4,0.6,31.0,Risk of Depression,2,16.0
38,Sart2,2.0,20,7,13,0.35,0.65,29.0,Risk of Depression,2,17.0
38,Sart2,3.0,40,24,16,0.6,0.4,23.0,Risk of Depression,2,18.0
38,Sart2,4.0,20,17,3,0.85,0.15,22.0,Risk of Depression,2,19.0
38,Sart2,5.0,20,8,12,0.4,0.6,8.0,Risk of Depression,2,20.0
38,Sart2,6.0,40,14,26,0.35,0.65,26.0,Risk of Depression,2,21.0
38,Sart2,7.0,30,19,11,0.6333333333333333,0.36666666666666664,20.0,Risk of Depression,2,22.0
38,Sart2,8.0,30,13,17,0.43333333333333335,0.5666666666666667,11.0,Risk of Depression,2,23.0
38,Sart2,9.0,40,19,21,0.475,0.525,6.0,Risk of Depression,2,24.0
38,Sart2,10.0,30,11,19,0.36666666666666664,0.6333333333333333,7.0,Risk of Depression,2,25.0
38,Sart2,11.0,40,21,19,0.525,0.475,6.0,Risk of Depression,2,26.0
38,Sart2,12.0,20,6,14,0.3,0.7,6.0,Risk of Depression,2,27.0
38,Sart2,13.0,30,22,8,0.7333333333333333,0.26666666666666666,5.0,Risk of Depression,2,28.0
38,Sart2,14.0,20,6,14,0.3,0.7,13.0,Risk of Depression,2,29.0
38,Sart2,15.0,30,23,7,0.7666666666666667,0.23333333333333334,4.0,Risk of Depression,2,30.0
38,Sart3,1.0,20,5,15,0.25,0.75,96.0,Risk of Depression,3,31.0
38,Sart3,2.0,20,0,20,0.0,1.0,44.0,Risk of Depression,3,32.0
38,Sart3,3.0,40,22,18,0.55,0.45,35.0,Risk of Depression,3,33.0
38,Sart3,4.0,20,2,18,0.1,0.9,78.0,Risk of Depression,3,34.0
38,Sart3,5.0,30,18,12,0.6,0.4,20.0,Risk of Depression,3,35.0
38,Sart3,6.0,30,21,9,0.7,0.3,7.0,Risk of Depression,3,36.0
38,Sart3,7.0,30,24,6,0.8,0.2,7.0,Risk of Depression,3,37.0
38,Sart3,8.0,40,16,24,0.4,0.6,5.0,Risk of Depression,3,38.0
38,Sart3,9.0,30,18,12,0.6,0.4,2.0,Risk of Depression,3,39.0
38,Sart3,10.0,40,17,23,0.425,0.575,6.0,Risk of Depression,3,40.0
38,Sart3,11.0,20,8,12,0.4,0.6,10.0,Risk of Depression,3,41.0
38,Sart3,12.0,30,30,0,1.0,0.0,6.0,Risk of Depression,3,42.0
38,Sart3,13.0,40,21,19,0.525,0.475,4.0,Risk of Depression,3,43.0
38,Sart3,14.0,20,15,5,0.75,0.25,8.0,Risk of Depression,3,44.0
38,Sart3,15.0,40,13,27,0.325,0.675,4.0,Risk of Depression,3,45.0
39,Sart1,1.0,20,17,3,0.85,0.15,100.0,Controls,1,1.0
39,Sart1,2.0,40,32,8,0.8,0.2,87.0,Controls,1,2.0
39,Sart1,3.0,40,19,21,0.475,0.525,87.0,Controls,1,3.0
39,Sart1,4.0,40,21,19,0.525,0.475,81.0,Controls,1,4.0
39,Sart1,5.0,30,12,18,0.4,0.6,98.0,Controls,1,5.0
39,Sart1,6.0,30,24,6,0.8,0.2,99.0,Controls,1,6.0
39,Sart1,7.0,20,9,11,0.45,0.55,100.0,Controls,1,7.0
39,Sart1,8.0,20,8,12,0.4,0.6,99.0,Controls,1,8.0
39,Sart1,9.0,40,20,20,0.5,0.5,99.0,Controls,1,9.0
39,Sart1,10.0,20,12,8,0.6,0.4,99.0,Controls,1,10.0
39,Sart1,11.0,30,18,12,0.6,0.4,84.0,Controls,1,11.0
39,Sart1,12.0,20,2,18,0.1,0.9,85.0,Controls,1,12.0
39,Sart1,13.0,30,16,14,0.5333333333333333,0.4666666666666667,81.0,Controls,1,13.0
39,Sart1,14.0,30,16,14,0.5333333333333333,0.4666666666666667,82.0,Controls,1,14.0
39,Sart1,15.0,40,25,15,0.625,0.375,76.0,Controls,1,15.0
39,Sart2,1.0,30,9,21,0.3,0.7,69.0,Controls,2,16.0
39,Sart2,2.0,40,20,20,0.5,0.5,71.0,Controls,2,17.0
39,Sart2,3.0,20,18,2,0.9,0.1,71.0,Controls,2,18.0
39,Sart2,4.0,40,14,26,0.35,0.65,65.0,Controls,2,19.0
39,Sart2,5.0,20,11,9,0.55,0.45,70.0,Controls,2,20.0
39,Sart2,6.0,20,3,17,0.15,0.85,66.0,Controls,2,21.0
39,Sart2,7.0,30,12,18,0.4,0.6,67.0,Controls,2,22.0
39,Sart2,8.0,40,28,12,0.7,0.3,58.0,Controls,2,23.0
39,Sart2,9.0,30,24,6,0.8,0.2,58.0,Controls,2,24.0
39,Sart2,10.0,30,10,20,0.3333333333333333,0.6666666666666666,56.0,Controls,2,25.0
39,Sart2,11.0,40,28,12,0.7,0.3,55.0,Controls,2,26.0
39,Sart2,12.0,30,20,10,0.6666666666666666,0.3333333333333333,57.0,Controls,2,27.0
39,Sart2,13.0,40,23,17,0.575,0.425,53.0,Controls,2,28.0
39,Sart2,14.0,20,11,9,0.55,0.45,53.0,Controls,2,29.0
39,Sart2,15.0,20,20,0,1.0,0.0,49.0,Controls,2,30.0
39,Sart3,1.0,20,8,12,0.4,0.6,100.0,Controls,3,31.0
39,Sart3,2.0,30,8,22,0.26666666666666666,0.7333333333333333,100.0,Controls,3,32.0
39,Sart3,3.0,40,14,26,0.35,0.65,99.0,Controls,3,33.0
39,Sart4,1.0,40,20,20,0.5,0.5,91.0,Controls,4,46.0
39,Sart4,2.0,30,17,13,0.5666666666666667,0.43333333333333335,75.0,Controls,4,47.0
39,Sart4,3.0,30,0,30,0.0,1.0,96.0,Controls,4,48.0
39,Sart4,4.0,40,13,27,0.325,0.675,84.0,Controls,4,49.0
39,Sart4,5.0,30,13,17,0.43333333333333335,0.5666666666666667,61.0,Controls,4,50.0
39,Sart4,6.0,30,18,12,0.6,0.4,74.0,Controls,4,51.0
39,Sart4,7.0,30,20,10,0.6666666666666666,0.3333333333333333,27.0,Controls,4,52.0
39,Sart4,8.0,20,9,11,0.45,0.55,19.0,Controls,4,53.0
39,Sart4,9.0,40,18,22,0.45,0.55,43.0,Controls,4,54.0
39,Sart4,10.0,40,16,24,0.4,0.6,45.0,Controls,4,55.0
39,Sart4,11.0,20,11,9,0.55,0.45,50.0,Controls,4,56.0
39,Sart4,12.0,20,9,11,0.45,0.55,52.0,Controls,4,57.0
39,Sart4,13.0,20,5,15,0.25,0.75,59.0,Controls,4,58.0
39,Sart4,14.0,20,6,14,0.3,0.7,63.0,Controls,4,59.0
39,Sart4,15.0,40,13,27,0.325,0.675,60.0,Controls,4,60.0
4,Sart1,1.0,30,5,25,0.16666666666666666,0.8333333333333334,99.0,Controls,1,1.0
4,Sart1,2.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,1,2.0
4,Sart1,3.0,30,16,14,0.5333333333333333,0.4666666666666667,100.0,Controls,1,3.0
4,Sart1,4.0,40,15,25,0.375,0.625,100.0,Controls,1,4.0
4,Sart1,5.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,1,5.0
4,Sart1,6.0,20,11,9,0.55,0.45,100.0,Controls,1,6.0
4,Sart1,7.0,30,17,13,0.5666666666666667,0.43333333333333335,92.0,Controls,1,7.0
4,Sart1,8.0,40,9,31,0.225,0.775,99.0,Controls,1,8.0
4,Sart1,9.0,20,13,7,0.65,0.35,100.0,Controls,1,9.0
4,Sart1,10.0,40,15,25,0.375,0.625,99.0,Controls,1,10.0
4,Sart1,11.0,40,24,16,0.6,0.4,82.0,Controls,1,11.0
4,Sart1,12.0,20,16,4,0.8,0.2,100.0,Controls,1,12.0
4,Sart1,13.0,20,9,11,0.45,0.55,100.0,Controls,1,13.0
4,Sart1,14.0,20,11,9,0.55,0.45,99.0,Controls,1,14.0
4,Sart1,15.0,40,17,23,0.425,0.575,79.0,Controls,1,15.0
4,Sart2,1.0,30,23,7,0.7666666666666667,0.23333333333333334,99.0,Controls,2,16.0
4,Sart2,2.0,20,13,7,0.65,0.35,70.0,Controls,2,17.0
4,Sart2,3.0,40,22,18,0.55,0.45,84.0,Controls,2,18.0
4,Sart2,4.0,30,21,9,0.7,0.3,84.0,Controls,2,19.0
4,Sart2,5.0,40,22,18,0.55,0.45,99.0,Controls,2,20.0
4,Sart2,6.0,40,14,26,0.35,0.65,88.0,Controls,2,21.0
4,Sart2,7.0,20,8,12,0.4,0.6,99.0,Controls,2,22.0
4,Sart2,8.0,40,17,23,0.425,0.575,99.0,Controls,2,23.0
4,Sart2,9.0,30,8,22,0.26666666666666666,0.7333333333333333,100.0,Controls,2,24.0
4,Sart2,10.0,20,7,13,0.35,0.65,100.0,Controls,2,25.0
4,Sart2,11.0,40,10,30,0.25,0.75,100.0,Controls,2,26.0
4,Sart2,12.0,30,12,18,0.4,0.6,93.0,Controls,2,27.0
4,Sart2,13.0,20,11,9,0.55,0.45,89.0,Controls,2,28.0
4,Sart2,14.0,20,14,6,0.7,0.3,100.0,Controls,2,29.0
4,Sart2,15.0,30,13,17,0.43333333333333335,0.5666666666666667,100.0,Controls,2,30.0
4,Sart3,1.0,20,15,5,0.75,0.25,100.0,Controls,3,31.0
4,Sart3,2.0,20,10,10,0.5,0.5,100.0,Controls,3,32.0
4,Sart3,3.0,20,11,9,0.55,0.45,99.0,Controls,3,33.0
4,Sart3,4.0,30,21,9,0.7,0.3,100.0,Controls,3,34.0
4,Sart3,5.0,40,25,15,0.625,0.375,99.0,Controls,3,35.0
4,Sart3,6.0,40,22,18,0.55,0.45,100.0,Controls,3,36.0
4,Sart3,7.0,40,29,11,0.725,0.275,100.0,Controls,3,37.0
4,Sart3,8.0,20,15,5,0.75,0.25,99.0,Controls,3,38.0
4,Sart3,9.0,30,14,16,0.4666666666666667,0.5333333333333333,100.0,Controls,3,39.0
4,Sart3,10.0,30,9,21,0.3,0.7,100.0,Controls,3,40.0
4,Sart3,11.0,40,24,16,0.6,0.4,100.0,Controls,3,41.0
4,Sart3,12.0,40,12,28,0.3,0.7,100.0,Controls,3,42.0
4,Sart3,13.0,30,11,19,0.36666666666666664,0.6333333333333333,100.0,Controls,3,43.0
4,Sart3,14.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,3,44.0
4,Sart3,15.0,20,15,5,0.75,0.25,99.0,Controls,3,45.0
4,Sart4,1.0,20,5,15,0.25,0.75,99.0,Controls,4,46.0
4,Sart4,2.0,40,25,15,0.625,0.375,99.0,Controls,4,47.0
4,Sart4,3.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,4,48.0
4,Sart4,4.0,20,12,8,0.6,0.4,83.0,Controls,4,49.0
4,Sart4,5.0,30,26,4,0.8666666666666667,0.13333333333333333,100.0,Controls,4,50.0
4,Sart4,6.0,40,17,23,0.425,0.575,100.0,Controls,4,51.0
4,Sart4,7.0,20,9,11,0.45,0.55,99.0,Controls,4,52.0
4,Sart4,8.0,20,13,7,0.65,0.35,99.0,Controls,4,53.0
4,Sart4,9.0,30,6,24,0.2,0.8,88.0,Controls,4,54.0
4,Sart4,10.0,20,17,3,0.85,0.15,93.0,Controls,4,55.0
4,Sart4,11.0,40,19,21,0.475,0.525,100.0,Controls,4,56.0
4,Sart4,12.0,40,27,13,0.675,0.325,99.0,Controls,4,57.0
4,Sart4,13.0,40,10,30,0.25,0.75,99.0,Controls,4,58.0
4,Sart4,14.0,30,16,14,0.5333333333333333,0.4666666666666667,89.0,Controls,4,59.0
4,Sart4,15.0,30,20,10,0.6666666666666666,0.3333333333333333,99.0,Controls,4,60.0
40,Sart1,1.0,30,8,22,0.26666666666666666,0.7333333333333333,80.0,Controls,1,1.0
40,Sart1,2.0,30,9,21,0.3,0.7,50.0,Controls,1,2.0
40,Sart1,3.0,20,4,16,0.2,0.8,74.0,Controls,1,3.0
40,Sart1,4.0,40,30,10,0.75,0.25,76.0,Controls,1,4.0
40,Sart1,5.0,20,14,6,0.7,0.3,49.0,Controls,1,5.0
40,Sart1,6.0,20,13,7,0.65,0.35,50.0,Controls,1,6.0
40,Sart1,7.0,40,25,15,0.625,0.375,50.0,Controls,1,7.0
40,Sart1,8.0,40,25,15,0.625,0.375,74.0,Controls,1,8.0
