channel,mean_auc,auc_single,n_features,std_auc,perm_p,sig,fwer_threshold,dimension,pipeline,contrast
CP4,0.5760901298505078,0.5853642378204004,19,0.0052386992558789,0.0079840319361277,True,0.5739621521355509,On/Off-Task,LOSO,Full
CP5,0.5184557903546442,0.5246107271186923,19,0.0064110292991873,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
CP6,0.5590315601912694,0.5619621739229144,19,0.0055448325505385,0.2155688622754491,False,0.5739621521355509,On/Off-Task,LOSO,Full
CPz,0.5860617886395796,0.5867703604231493,23,0.0059540066738906,0.0059880239520958,True,0.5739621521355509,On/Off-Task,LOSO,Full
Cz,0.5845798886520687,0.5829372759007758,23,0.0057109668851768,0.0079840319361277,True,0.5739621521355509,On/Off-Task,LOSO,Full
F1,0.6012990830367678,0.6064212819977767,23,0.0055988123686943,0.0019960079840319,True,0.5739621521355509,On/Off-Task,LOSO,Full
F2,0.5477208825873215,0.5551298175541916,23,0.0054044159250584,0.4091816367265469,False,0.5739621521355509,On/Off-Task,LOSO,Full
F3,0.590005165532684,0.590653919810771,19,0.0052063695964718,0.0059880239520958,True,0.5739621521355509,On/Off-Task,LOSO,Full
F4,0.5731134007990432,0.5730490049824063,23,0.0051033778109642,0.06187624750499,False,0.5739621521355509,On/Off-Task,LOSO,Full
F5,0.5632644757078658,0.5613349161080199,19,0.0049319377936876,0.2375249500998004,False,0.5739621521355509,On/Off-Task,LOSO,Full
F6,0.5680564995560217,0.5667140722546515,19,0.0055198340927899,0.1277445109780439,False,0.5739621521355509,On/Off-Task,LOSO,Full
F7,0.5373587569083259,0.5386140969216812,19,0.0052521630445041,0.9041916167664672,False,0.5739621521355509,On/Off-Task,LOSO,Full
F8,0.5654604672548748,0.5651180102439666,19,0.0054196459040908,0.1536926147704591,False,0.5739621521355509,On/Off-Task,LOSO,Full
FC1,0.5702298203409396,0.5711464105569672,23,0.0055825543570257,0.0778443113772455,False,0.5739621521355509,On/Off-Task,LOSO,Full
FC2,0.549875840842037,0.5564585069036925,23,0.0057420497441245,0.3712574850299401,False,0.5739621521355509,On/Off-Task,LOSO,Full
FC3,0.6063771093321325,0.6158432076108266,19,0.0051177894068195,0.0019960079840319,True,0.5739621521355509,On/Off-Task,LOSO,Full
FC4,0.5762150210785792,0.5745027482090496,19,0.0049184878958968,0.0518962075848303,False,0.5739621521355509,On/Off-Task,LOSO,Full
FC5,0.5639364390378071,0.5590017596089788,19,0.0054486744617078,0.3053892215568862,False,0.5739621521355509,On/Off-Task,LOSO,Full
FC6,0.5485018729965154,0.5515015675239755,19,0.0061419871594503,0.5109780439121756,False,0.5739621521355509,On/Off-Task,LOSO,Full
FT10,0.5159298810733018,0.5090965918156303,19,0.0067530423195517,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
FT7,0.4956200077191405,0.4961532026719506,19,0.0070915825498566,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
FT8,0.517126237831871,0.5207395913083657,19,0.0067355248653248,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
FT9,0.492742319823071,0.4983812985570162,19,0.0065514133751367,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
Fp1,0.5774877253996117,0.5685800128878489,19,0.0052399103706845,0.0978043912175648,False,0.5739621521355509,On/Off-Task,LOSO,Full
Fp2,0.5681511502845735,0.5674495373117578,19,0.0047238466509565,0.1157684630738523,False,0.5739621521355509,On/Off-Task,LOSO,Full
Fz,0.5596855067693697,0.5655333955519505,23,0.0050150255498224,0.1516966067864271,False,0.5739621521355509,On/Off-Task,LOSO,Full
Iz,0.5656241584382719,0.5751803072737292,19,0.0062779841231543,0.0479041916167664,True,0.5739621521355509,On/Off-Task,LOSO,Full
O1,0.5400031803421544,0.544588828672856,19,0.005584050046889,0.7724550898203593,False,0.5739621521355509,On/Off-Task,LOSO,Full
O2,0.5533218272152286,0.547241521481954,19,0.0059293281037077,0.6726546906187625,False,0.5739621521355509,On/Off-Task,LOSO,Full
Oz,0.5389066123593412,0.5323005217616376,19,0.0063101422599718,0.9740518962075848,False,0.5739621521355509,On/Off-Task,LOSO,Full
P1,0.5950244412413306,0.5893763749958185,31,0.0046494233800816,0.0059880239520958,True,0.5739621521355509,On/Off-Task,LOSO,Full
P2,0.5887641644107584,0.5826752097221799,19,0.0049182111695946,0.0079840319361277,True,0.5739621521355509,On/Off-Task,LOSO,Full
P3,0.588069452462826,0.5890576982805475,19,0.0048791314933317,0.0059880239520958,True,0.5739621521355509,On/Off-Task,LOSO,Full
P4,0.5844542205435403,0.5823196856433038,19,0.0044685342955522,0.0079840319361277,True,0.5739621521355509,On/Off-Task,LOSO,Full
P5,0.5519803656004414,0.553913659936642,19,0.0054876544998135,0.4431137724550898,False,0.5739621521355509,On/Off-Task,LOSO,Full
P6,0.5799702647156973,0.5746346252188804,19,0.0047096353568615,0.0499001996007984,True,0.5739621521355509,On/Off-Task,LOSO,Full
P7,0.5778631877942495,0.5784601733285715,19,0.00556232078601,0.0199600798403193,True,0.5739621521355509,On/Off-Task,LOSO,Full
P8,0.573585835403875,0.561002684985781,19,0.0057033160836101,0.24750499001996,False,0.5739621521355509,On/Off-Task,LOSO,Full
PO3,0.5538269254815628,0.5546673338701341,19,0.0060325032059122,0.4231536926147705,False,0.5739621521355509,On/Off-Task,LOSO,Full
PO4,0.5695681665476949,0.5720348908502174,19,0.0046722371509327,0.0718562874251497,False,0.5739621521355509,On/Off-Task,LOSO,Full
PO7,0.5749296925884176,0.5776587557920432,19,0.0050117275978347,0.0259481037924151,True,0.5739621521355509,On/Off-Task,LOSO,Full
PO8,0.5741824215587787,0.5805773120840997,19,0.005136658551973,0.0099800399201596,True,0.5739621521355509,On/Off-Task,LOSO,Full
POz,0.5594532773608826,0.5636665163475276,19,0.0053328210468932,0.1696606786427145,False,0.5739621521355509,On/Off-Task,LOSO,Full
Pz,0.5874390313711711,0.5800918251056978,19,0.0047736383400274,0.0179640718562874,True,0.5739621521355509,On/Off-Task,LOSO,Full
T7,0.5063242424224282,0.5132313182490802,19,0.0066138862323321,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
T8,0.5216846628890005,0.5157717777973745,19,0.0064826880825438,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
TP10,0.5222246770660157,0.5160188930232879,19,0.0070536648895205,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
TP7,0.527353656794251,0.5345122232674671,19,0.0058674253793142,0.9660678642714572,False,0.5739621521355509,On/Off-Task,LOSO,Full
TP8,0.5321070829770842,0.5188644185683406,19,0.005975007186627,1.0,False,0.5739621521355509,On/Off-Task,LOSO,Full
TP9,0.5407910450345995,0.5316385126339503,19,0.0060623143902224,0.9800399201596808,False,0.5739621521355509,On/Off-Task,LOSO,Full
AF3,0.5289287164159858,0.518204125279278,19,0.0093139491912571,1.0,False,0.5955506090884976,Valence,LOSO,Full
AF4,0.5555956796701763,0.5596708514718516,19,0.0085579764568121,0.6966067864271457,False,0.5955506090884976,Valence,LOSO,Full
AF7,0.5348687870449678,0.5329229873733232,19,0.0094735384260997,0.9900199600798404,False,0.5955506090884976,Valence,LOSO,Full
AF8,0.5312793179782576,0.5247128418539867,19,0.0076917850233458,1.0,False,0.5955506090884976,Valence,LOSO,Full
AFz,0.5187478866176058,0.5126937450363501,23,0.0095632151394078,1.0,False,0.5955506090884976,Valence,LOSO,Full
C1,0.4905415326608737,0.4875705626279601,23,0.011955590027036,1.0,False,0.5955506090884976,Valence,LOSO,Full
C2,0.5026946529354014,0.4961880542296495,23,0.0104798288744408,1.0,False,0.5955506090884976,Valence,LOSO,Full
C3,0.5092958403420902,0.5053666344274822,19,0.0084633071249898,1.0,False,0.5955506090884976,Valence,LOSO,Full
C4,0.4813324801956488,0.4740195720221923,19,0.010644484470103,1.0,False,0.5955506090884976,Valence,LOSO,Full
C5,0.5179980596181203,0.5151954719259634,19,0.0080070448745429,1.0,False,0.5955506090884976,Valence,LOSO,Full
C6,0.5046829081539301,0.509167879258636,19,0.0079069416995188,1.0,False,0.5955506090884976,Valence,LOSO,Full
CP1,0.4866137867175226,0.4873115741811958,23,0.0109166460622999,1.0,False,0.5955506090884976,Valence,LOSO,Full
CP2,0.5498885564396222,0.5323031786970277,23,0.009242650784317,0.9900199600798404,False,0.5955506090884976,Valence,LOSO,Full
CP3,0.4973555747514935,0.5057622152347124,19,0.0121661221962282,1.0,False,0.5955506090884976,Valence,LOSO,Full
CP4,0.5173500180482336,0.5095975785812064,19,0.0098194900761139,1.0,False,0.5955506090884976,Valence,LOSO,Full
CP5,0.5127384454225701,0.5078412911292192,19,0.0108635160573401,1.0,False,0.5955506090884976,Valence,LOSO,Full
CP6,0.5258985865991322,0.520215097946759,19,0.0080872593297712,1.0,False,0.5955506090884976,Valence,LOSO,Full
CPz,0.5660540492514119,0.5585183721778992,23,0.0064894140942587,0.718562874251497,False,0.5955506090884976,Valence,LOSO,Full
Cz,0.4927356619984182,0.4842027196708969,23,0.0098067469439829,1.0,False,0.5955506090884976,Valence,LOSO,Full
F1,0.5505688334494492,0.5567366346643264,23,0.0100521753118842,0.7724550898203593,False,0.5955506090884976,Valence,LOSO,Full
F2,0.5626387617686422,0.5647023739725568,23,0.0079220558663304,0.5988023952095808,False,0.5955506090884976,Valence,LOSO,Full
F3,0.5039717567826595,0.5261714506142391,23,0.0091704930763372,1.0,False,0.5955506090884976,Valence,LOSO,Full
F4,0.5444507211269226,0.5449764370932128,23,0.0087840703062478,0.936127744510978,False,0.5955506090884976,Valence,LOSO,Full
F5,0.5577769075378826,0.5519900288452998,19,0.0079820614743777,0.8542914171656687,False,0.5955506090884976,Valence,LOSO,Full
F6,0.5113939757255188,0.4981896410452638,19,0.0089657532649919,1.0,False,0.5955506090884976,Valence,LOSO,Full
F7,0.5640371769809139,0.5593336127649022,19,0.0080704438227419,0.7045908183632734,False,0.5955506090884976,Valence,LOSO,Full
F8,0.5574052353589654,0.5612237351836479,19,0.0098829914603602,0.6586826347305389,False,0.5955506090884976,Valence,LOSO,Full
FC1,0.5006723577596366,0.513031471267581,23,0.0090393721402921,1.0,False,0.5955506090884976,Valence,LOSO,Full
FC2,0.5301761082100812,0.5268803344610242,23,0.0096834551742741,1.0,False,0.5955506090884976,Valence,LOSO,Full
FC3,0.5210121029330976,0.5361154563788388,19,0.0107999983121091,0.9880239520958084,False,0.5955506090884976,Valence,LOSO,Full
FC4,0.4874827115074673,0.4733727040677263,23,0.0111013171693732,1.0,False,0.5955506090884976,Valence,LOSO,Full
FC5,0.5635839786300744,0.5731851459440566,19,0.0096333552042081,0.3812375249500998,False,0.5955506090884976,Valence,LOSO,Full
FC6,0.53945593194453,0.515747341564572,19,0.0083116220460343,1.0,False,0.5955506090884976,Valence,LOSO,Full
FT10,0.483818497957169,0.4717138220291155,19,0.0108237775239241,1.0,False,0.5955506090884976,Valence,LOSO,Full
FT7,0.547510859965967,0.5543632657382764,19,0.0083545829539431,0.8263473053892215,False,0.5955506090884976,Valence,LOSO,Full
FT8,0.5380757415493824,0.5516266410043913,19,0.0080433379028434,0.8542914171656687,False,0.5955506090884976,Valence,LOSO,Full
FT9,0.5540630618316151,0.5667170141687746,19,0.0082355218612935,0.5508982035928144,False,0.5955506090884976,Valence,LOSO,Full
Fp1,0.5503266612572202,0.5516836261088282,19,0.0071517439678167,0.8542914171656687,False,0.5955506090884976,Valence,LOSO,Full
Fp2,0.5597004953567426,0.5524095908104731,19,0.0095801605496265,0.8502994011976048,False,0.5955506090884976,Valence,LOSO,Full
Fz,0.5456009036968898,0.5508306674842139,23,0.0083171876497545,0.8682634730538922,False,0.5955506090884976,Valence,LOSO,Full
Iz,0.5701025454059953,0.5532511579163272,19,0.0092343829288208,0.8483033932135728,False,0.5955506090884976,Valence,LOSO,Full
O1,0.5129615355244064,0.5140360465760808,19,0.0086973521011991,1.0,False,0.5955506090884976,Valence,LOSO,Full
O2,0.5532186214148916,0.5500673949065611,19,0.0074244241523376,0.8802395209580839,False,0.5955506090884976,Valence,LOSO,Full
Oz,0.5272808676535464,0.5390739426017934,19,0.0101149012106362,0.9820359281437124,False,0.5955506090884976,Valence,LOSO,Full
P1,0.5482750841552706,0.5553812240714326,31,0.0097594839221555,0.8043912175648703,False,0.5955506090884976,Valence,LOSO,Full
P2,0.5773792258336128,0.5868898447950212,19,0.0093812543245061,0.1117764471057884,False,0.5955506090884976,Valence,LOSO,Full
P3,0.5332854500318627,0.5462193065817379,19,0.0099837922354146,0.934131736526946,False,0.5955506090884976,Valence,LOSO,Full
P4,0.5235225028187561,0.5158231446812532,19,0.0108657232452703,1.0,False,0.5955506090884976,Valence,LOSO,Full
P5,0.5360563557082422,0.5324848482829383,19,0.0091831776800058,0.9900199600798404,False,0.5955506090884976,Valence,LOSO,Full
P6,0.5454716609737251,0.5472736888120079,19,0.0101760826412244,0.9261477045908184,False,0.5955506090884976,Valence,LOSO,Full
P7,0.5562019756166268,0.5495854771244942,19,0.0094420782112741,0.8942115768463074,False,0.5955506090884976,Valence,LOSO,Full
P8,0.55699647911751,0.5598313986977168,19,0.008975272839855,0.6946107784431138,False,0.5955506090884976,Valence,LOSO,Full
PO3,0.5017395874343237,0.5105290431948472,19,0.0106692601010276,1.0,False,0.5955506090884976,Valence,LOSO,Full
PO4,0.5508360924646248,0.5613865348935528,19,0.0092621272006404,0.656686626746507,False,0.5955506090884976,Valence,LOSO,Full
PO7,0.5593452827683905,0.5604667694501191,19,0.0092357963465145,0.6806387225548902,False,0.5955506090884976,Valence,LOSO,Full
PO8,0.5440439977105043,0.5380373372409449,19,0.0088516000478082,0.9860279441117764,False,0.5955506090884976,Valence,LOSO,Full
POz,0.5231943011649455,0.533206574572686,19,0.0093945308583378,0.9900199600798404,False,0.5955506090884976,Valence,LOSO,Full
Pz,0.5370134065700639,0.5472835534955978,19,0.0093687110230205,0.9261477045908184,False,0.5955506090884976,Valence,LOSO,Full
T7,0.5094357329031807,0.5095595733920893,19,0.0104931224173509,1.0,False,0.5955506090884976,Valence,LOSO,Full
T8,0.51186210889902,0.5100750563419182,19,0.0091452907210622,1.0,False,0.5955506090884976,Valence,LOSO,Full
TP10,0.5405951477115156,0.5431678870099211,19,0.0083730292759034,0.9560878243512974,False,0.5955506090884976,Valence,LOSO,Full
TP7,0.5438650467310271,0.5476913222111311,19,0.0104826107057896,0.9241516966067864,False,0.5955506090884976,Valence,LOSO,Full
TP8,0.5066582934351144,0.5070245820286535,19,0.0102393171886482,1.0,False,0.5955506090884976,Valence,LOSO,Full
TP9,0.4919788099654483,0.4895106820708751,19,0.0120450927387707,1.0,False,0.5955506090884976,Valence,LOSO,Full
AF3,0.5537968141923688,0.5517121998135457,19,0.0059756458859729,0.4451097804391217,False,0.5705214567415683,Self/Other,LOSO,Full
AF4,0.5244674203683669,0.5181722021594615,19,0.0070730932105773,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
AF7,0.5061551323783522,0.5123043892251552,19,0.0072910541647576,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
AF8,0.5325635749091302,0.5277947358973099,19,0.0065897071487021,0.9920159680638724,False,0.5705214567415683,Self/Other,LOSO,Full
AFz,0.542292361492201,0.5429536940053814,23,0.0061394835517679,0.7504990019960079,False,0.5705214567415683,Self/Other,LOSO,Full
C1,0.5231154669819437,0.520159037650962,23,0.0077331420727159,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
C2,0.5109317717926755,0.4952755922293924,23,0.0076077998607943,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
C3,0.5469524557346012,0.5398592775852985,19,0.0063279109680233,0.8483033932135728,False,0.5705214567415683,Self/Other,LOSO,Full
C4,0.5204098849603841,0.5270834700013283,19,0.0063999722449881,0.9920159680638724,False,0.5705214567415683,Self/Other,LOSO,Full
C5,0.5192440828133704,0.5127959362011625,19,0.0068735523269394,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
C6,0.5016494488428811,0.5131371373888294,19,0.0075095142116277,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
CP1,0.5440044439299393,0.5522854758433724,23,0.0073264111067474,0.4351297405189621,False,0.5705214567415683,Self/Other,LOSO,Full
CP2,0.5350883111421385,0.535565813037657,23,0.006432070482226,0.9261477045908184,False,0.5705214567415683,Self/Other,LOSO,Full
CP3,0.5143615074199605,0.5001744663401397,19,0.0081247394347529,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
CP4,0.5196338319072803,0.5202924109592687,19,0.0076414481788369,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
CP5,0.5462486647914332,0.5382325998733365,19,0.0064307181997455,0.874251497005988,False,0.5705214567415683,Self/Other,LOSO,Full
CP6,0.5081786260688912,0.5050122318395291,19,0.0064000136065418,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
CPz,0.4718524205013111,0.4561632500895022,23,0.0093655045454298,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
Cz,0.4841618595239246,0.4820400430412292,23,0.0068673202726284,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F1,0.5081456049869137,0.5115619205963634,23,0.0071898288524332,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F2,0.5180263660001624,0.524752701707802,23,0.0075659465523991,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F3,0.5109755199813059,0.5058296152897718,23,0.0074040980148733,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F4,0.5139063520046734,0.5051846394649556,23,0.0074473323389868,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F5,0.5251476326824853,0.5255479099340238,19,0.0060001798250921,0.998003992015968,False,0.5705214567415683,Self/Other,LOSO,Full
F6,0.5096579035863292,0.5183602652538832,19,0.0067277525373109,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F7,0.479843936767398,0.4778308932432729,19,0.007275827936219,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
F8,0.5441618954001598,0.5425989169904242,19,0.0067141300194543,0.7624750499001997,False,0.5705214567415683,Self/Other,LOSO,Full
FC1,0.5147143361411335,0.5128961313506213,23,0.0063593232201398,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FC2,0.5080998725418353,0.5090658189390241,23,0.0066865995481674,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FC3,0.4924716894102185,0.4927491471865101,19,0.0079058990507006,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FC4,0.5103047445402793,0.5170968017189649,19,0.0067869034577032,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FC5,0.5228039106217709,0.5326387542680313,19,0.0062340223100925,0.9660678642714572,False,0.5705214567415683,Self/Other,LOSO,Full
FC6,0.4820706232559707,0.4805424715871688,19,0.0088838836840264,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FT10,0.531988780940544,0.5360601341663015,19,0.0065949077388691,0.9201596806387226,False,0.5705214567415683,Self/Other,LOSO,Full
FT7,0.5036776389114566,0.5033555365036441,19,0.0064767018938819,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FT8,0.5168945403315344,0.5153276322721128,19,0.007721455165434,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
FT9,0.487321432102189,0.4981487986005389,19,0.007546741475102,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
Fp1,0.5464420675356718,0.5429977376386155,19,0.0063959423414627,0.7485029940119761,False,0.5705214567415683,Self/Other,LOSO,Full
Fp2,0.5355986743420651,0.5387153306827033,19,0.0062071638738239,0.8662674650698603,False,0.5705214567415683,Self/Other,LOSO,Full
Fz,0.4853130895955578,0.4839830895293759,23,0.0071058737851321,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
Iz,0.5196714423530565,0.5238208197763401,19,0.0070184725922047,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
O1,0.5135279522336077,0.5131974170006572,19,0.0073305099221162,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
O2,0.5402748936452872,0.5378845887954375,19,0.00629367407686,0.8762475049900199,False,0.5705214567415683,Self/Other,LOSO,Full
Oz,0.5272648362944937,0.5301582196111831,19,0.0067641954025134,0.9820359281437124,False,0.5705214567415683,Self/Other,LOSO,Full
P1,0.5327474978799818,0.538105597803824,31,0.0085663066472469,0.8762475049900199,False,0.5705214567415683,Self/Other,LOSO,Full
P2,0.4848445250047091,0.4852080932491006,19,0.007496211117705,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
P3,0.5468272001339408,0.5408238858125259,19,0.0066442635213111,0.810379241516966,False,0.5705214567415683,Self/Other,LOSO,Full
P4,0.5068618831950268,0.5008680128398877,19,0.0070298451957335,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
P5,0.5554783897246636,0.5564913696246139,19,0.0060966809539091,0.281437125748503,False,0.5705214567415683,Self/Other,LOSO,Full
P6,0.5112929129669194,0.5042145227602475,19,0.0064206650315397,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
P7,0.5174550128810509,0.5153544042506344,19,0.0061754085034263,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
P8,0.5393236189578284,0.5384363643835054,19,0.0065593294826793,0.8702594810379242,False,0.5705214567415683,Self/Other,LOSO,Full
PO3,0.5181428058582965,0.5296453152150065,19,0.0074605802728511,0.9820359281437124,False,0.5705214567415683,Self/Other,LOSO,Full
PO4,0.5349418027239508,0.5332905061300274,19,0.0068192180474999,0.9580838323353292,False,0.5705214567415683,Self/Other,LOSO,Full
PO7,0.5633996533204272,0.5748930187838468,19,0.0069837644817441,0.0239520958083832,True,0.5705214567415683,Self/Other,LOSO,Full
PO8,0.529841796720382,0.5180104553869325,19,0.0081258907676621,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
POz,0.5449200820124089,0.5472089088690585,19,0.0069045514032559,0.6067864271457086,False,0.5705214567415683,Self/Other,LOSO,Full
Pz,0.5217615983547484,0.5172649720853609,19,0.0084476609432062,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
T7,0.5250517324291265,0.5316879870811064,19,0.0059993490459868,0.9740518962075848,False,0.5705214567415683,Self/Other,LOSO,Full
T8,0.5178704379756148,0.5079760748633726,19,0.0068877542567468,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
TP10,0.4809836488139793,0.4709706181127475,19,0.0074611743348795,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
TP7,0.5314754131564877,0.5306493169707126,19,0.0069121718443891,0.9820359281437124,False,0.5705214567415683,Self/Other,LOSO,Full
TP8,0.5184017757746507,0.5214005357372082,19,0.0079074390987339,1.0,False,0.5705214567415683,Self/Other,LOSO,Full
TP9,0.5723799616663056,0.5742528390853492,19,0.0067438532396202,0.0259481037924151,True,0.5705214567415683,Self/Other,LOSO,Full
AF3,0.4375444881729347,0.4444526076028213,19,0.0099537867348682,1.0,False,0.5882397851258826,Time,LOSO,Full
AF4,0.4212797429759476,0.4227448620337756,19,0.0126072813145538,1.0,False,0.5882397851258826,Time,LOSO,Full
AF7,0.5327084372068412,0.5395417379758527,19,0.007739634803077,0.9640718562874252,False,0.5882397851258826,Time,LOSO,Full
AF8,0.4972181493107107,0.4947583447494122,19,0.0098668538609578,1.0,False,0.5882397851258826,Time,LOSO,Full
AFz,0.4834315082191328,0.4984270639129125,23,0.0104100217467764,1.0,False,0.5882397851258826,Time,LOSO,Full
C1,0.4454345906890141,0.4526767885764174,23,0.0102967333354067,1.0,False,0.5882397851258826,Time,LOSO,Full
C2,0.5258005121876959,0.5525701461595254,23,0.0095117196900361,0.7504990019960079,False,0.5882397851258826,Time,LOSO,Full
C3,0.4623965743887672,0.4625772812015784,19,0.0127763209122459,1.0,False,0.5882397851258826,Time,LOSO,Full
C4,0.5342856818446641,0.5347849590062148,19,0.0092743409529134,0.9920159680638724,False,0.5882397851258826,Time,LOSO,Full
C5,0.5251662531179149,0.529430897391035,19,0.0091839881910218,0.998003992015968,False,0.5882397851258826,Time,LOSO,Full
C6,0.5175076730996391,0.5158600600204831,19,0.010247913650727,1.0,False,0.5882397851258826,Time,LOSO,Full
CP1,0.5049048637532872,0.4952156272532035,19,0.0084627545100564,1.0,False,0.5882397851258826,Time,LOSO,Full
CP2,0.5099128520895239,0.5196767900302642,19,0.0085554201636033,1.0,False,0.5882397851258826,Time,LOSO,Full
CP3,0.4981458633663284,0.4820057181405338,19,0.0104112233023128,1.0,False,0.5882397851258826,Time,LOSO,Full
CP4,0.5062161144596115,0.5052187481103065,19,0.010685542536827,1.0,False,0.5882397851258826,Time,LOSO,Full
CP5,0.5724494321532227,0.5777773317532127,19,0.0075260866787033,0.1277445109780439,False,0.5882397851258826,Time,LOSO,Full
CP6,0.5180509431606265,0.5183494450770161,19,0.0084916655107471,1.0,False,0.5882397851258826,Time,LOSO,Full
CPz,0.4751731623982333,0.4824943905202795,23,0.0099834441652806,1.0,False,0.5882397851258826,Time,LOSO,Full
Cz,0.4892509134364396,0.4881801440968695,23,0.0110724587214419,1.0,False,0.5882397851258826,Time,LOSO,Full
F1,0.5244119441514745,0.5256252543550803,23,0.007374612564845,0.998003992015968,False,0.5882397851258826,Time,LOSO,Full
F2,0.4672132521696976,0.4737087078068454,23,0.0081785980133271,1.0,False,0.5882397851258826,Time,LOSO,Full
F3,0.4654859138110352,0.4682970745750615,23,0.0104187493096578,1.0,False,0.5882397851258826,Time,LOSO,Full
F4,0.4757906553729162,0.4872068261860294,23,0.0114776722684289,1.0,False,0.5882397851258826,Time,LOSO,Full
F5,0.4148758598198515,0.4221203592272319,19,0.0111313649397383,1.0,False,0.5882397851258826,Time,LOSO,Full
F6,0.4248847738521031,0.4680812439691696,19,0.0119669733766981,1.0,False,0.5882397851258826,Time,LOSO,Full
F7,0.4763010390504778,0.4836255218290153,19,0.0102143703037625,1.0,False,0.5882397851258826,Time,LOSO,Full
F8,0.4780594347952979,0.4737619658927247,19,0.0082837192355476,1.0,False,0.5882397851258826,Time,LOSO,Full
FC1,0.4853466919250904,0.4841779457485825,23,0.0092631042914812,1.0,False,0.5882397851258826,Time,LOSO,Full
FC2,0.5082631477490103,0.5301463912331416,23,0.0128133259096136,0.998003992015968,False,0.5882397851258826,Time,LOSO,Full
FC3,0.4799729304602991,0.478086450396705,19,0.010569857385742,1.0,False,0.5882397851258826,Time,LOSO,Full
FC4,0.4469962212079177,0.4576702598097835,19,0.0114300256229245,1.0,False,0.5882397851258826,Time,LOSO,Full
FC5,0.5150345554913066,0.51716766859994,19,0.0091868013845417,1.0,False,0.5882397851258826,Time,LOSO,Full
FC6,0.5240758712973809,0.5202863360596716,19,0.0081694949321081,1.0,False,0.5882397851258826,Time,LOSO,Full
FT10,0.4955985047277403,0.4893514610999233,19,0.007967670006949,1.0,False,0.5882397851258826,Time,LOSO,Full
FT7,0.4989081237696634,0.4931696678181,19,0.0100782212006276,1.0,False,0.5882397851258826,Time,LOSO,Full
FT8,0.5042606452596077,0.5053466823055863,19,0.0097508393175801,1.0,False,0.5882397851258826,Time,LOSO,Full
FT9,0.5085409225484055,0.5154145879687726,19,0.0104535001723648,1.0,False,0.5882397851258826,Time,LOSO,Full
Fp1,0.5563883805889728,0.5570200733388269,19,0.0096996129876876,0.6447105788423154,False,0.5882397851258826,Time,LOSO,Full
Fp2,0.5031867764821473,0.4847117386955103,19,0.0100214414672878,1.0,False,0.5882397851258826,Time,LOSO,Full
Fz,0.4565339478165749,0.4536424802642039,23,0.0126845392712968,1.0,False,0.5882397851258826,Time,LOSO,Full
Iz,0.5341180667200367,0.5210915279221822,19,0.0082855792787402,1.0,False,0.5882397851258826,Time,LOSO,Full
O1,0.5067726082485736,0.5065476655726507,19,0.0084051335418815,1.0,False,0.5882397851258826,Time,LOSO,Full
O2,0.5041018671888206,0.5010025104888799,19,0.0104742536199388,1.0,False,0.5882397851258826,Time,LOSO,Full
