trace_index,trace_type,trace_name,row_label,col_label,x,y,subject,label,value
0,violin,Permuted,,On/Off-Task,0.34,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.4857142857142856,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.5104166666666667,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.4844444444444444,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.2696296296296296,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.4706959706959707,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.3315789473684211,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.4558823529411764,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.7750000000000001,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.325,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.4133333333333333,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.6741854636591479,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4285714285714286,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.5925925925925926,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.4965986394557823,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.421455938697318,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.5146871008939974,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.6318181818181818,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.3874643874643875,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.6428571428571428,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.5100334448160535,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.5381818181818182,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.4423076923076923,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.4043209876543209,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.4256,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.5,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.4157894736842105,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.4921052631578947,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.5241228070175439,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.4955555555555556,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.4671428571428571,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.4496527777777778,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.56,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.4488888888888889,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.5183150183150182,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.4,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.4816176470588236,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.6666666666666666,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.4125,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.6533333333333333,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.481203007518797,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4369747899159664,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.6234567901234568,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.6122448979591837,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.4802043422733078,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.4840357598978289,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.6590909090909092,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.5242165242165242,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.3571428571428571,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.5050167224080268,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.5163636363636364,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.4945054945054945,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.3703703703703703,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.4943999999999999,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.6141304347826086,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.4921052631578947,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.4105263157894737,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.5679824561403508,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.3244444444444444,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.5871428571428572,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.484375,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.4422222222222222,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.5111111111111111,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.5164835164835164,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.5184210526315789,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.5992647058823529,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.7333333333333333,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.4875,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.4266666666666667,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.2456140350877193,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.6050420168067228,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.4506172839506173,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.6485260770975056,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.5568326947637292,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.6283524904214559,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.4568181818181818,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.6039886039886041,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.3869047619047619,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.5250836120401339,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.5272727272727273,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.6167582417582418,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.5432098765432098,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.5504,29.2,35,,
