contrast,label,subject,marker,direction_ws,direction_loso
time,Time,30,psd_relative_alpha,-0.20388759081877503,-0.5681813697069976
time,Time,30,psd_relative_beta,0.2253334968425764,-0.04675037738625911
time,Time,30,psd_relative_delta,0.14670386829025459,0.5288758123687272
time,Time,30,psd_relative_gamma,0.5328428016787186,-0.5802431781865863
time,Time,30,psd_relative_theta,0.32743447364307704,0.40665452766597154
time,Time,30,slowwaves_Density,0.5810417538046012,0.035923059530018134
time,Time,30,slowwaves_Duration,-0.18054592027732916,0.1943962912108443
time,Time,30,slowwaves_Frequency,0.11811529660791091,-0.4727518209614867
time,Time,30,slowwaves_PTP,0.5549779654045917,-0.3615956594825195
time,Time,30,slowwaves_Slope,0.578307346211164,-0.48084323324698136
time,Time,30,wsmi_alpha,-0.4482308567215441,0.09613352886798249
time,Time,30,wsmi_beta,-0.06825204251471281,0.08856118129295638
time,Time,30,wsmi_gamma,0.2961579587336514,-0.27831566156221227
time,Time,30,wsmi_theta,-0.3766289005075897,0.43996120550943846
time,Time,31,N1,-0.2883494889712819,0.7623248330516228
time,Time,31,P1,-0.4952428295606883,0.5696235321755586
time,Time,31,P3a,0.5437875894430904,0.5382848800910446
time,Time,31,P3b,0.4735425254539959,0.8737255985228606
time,Time,31,PE_alpha,-0.27698850234061045,-0.42470940147105884
time,Time,31,PE_beta,-0.08690990485678345,-0.3813211015363747
time,Time,31,PE_gamma,0.07348713270705494,-0.21800677811824576
time,Time,31,PE_theta,-0.11864913705406631,-0.621572115339537
time,Time,31,kolmogorov_complexity,0.03140421018174168,-0.8492676433964756
time,Time,31,psd_relative_alpha,0.11557982924869671,-0.49540726063888246
time,Time,31,psd_relative_beta,-0.27761127540704506,-0.06966921617024048
time,Time,31,psd_relative_delta,0.1886487106801512,0.4307537482427999
time,Time,31,psd_relative_gamma,-0.0966311704679516,-0.4325114153656706
time,Time,31,psd_relative_theta,0.41756395533348806,0.48533042659808373
time,Time,31,slowwaves_Density,0.4173543347203418,0.2931762761921508
time,Time,31,slowwaves_Duration,-0.10468151976367089,0.16824111753829601
time,Time,31,slowwaves_Frequency,0.24659743853126626,-0.44041634273971453
time,Time,31,slowwaves_PTP,0.4190609898254216,-0.2906935316578478
time,Time,31,slowwaves_Slope,0.14439092898335157,-0.364872225300212
time,Time,31,wsmi_alpha,0.4964142029251318,-0.039766307388039004
time,Time,31,wsmi_beta,0.2937819791698527,0.1862787314007603
time,Time,31,wsmi_gamma,0.2399559257882772,-0.24043875969859688
time,Time,31,wsmi_theta,0.5629974117691391,0.22448117461593228
time,Time,32,N1,-0.3922286940237512,0.7700199777710184
time,Time,32,P1,-0.3204191541958319,0.6740020719869497
time,Time,32,P3a,0.6812561439151431,0.5572183241469957
time,Time,32,P3b,0.6519354980185806,0.8425092494033745
time,Time,32,PE_alpha,0.17290405300239192,-0.26707471822677975
time,Time,32,PE_beta,0.3185264668325482,-0.40572395562737473
time,Time,32,PE_gamma,0.3596194896620939,-0.21070306810163636
time,Time,32,PE_theta,-0.5406382769309588,-0.6254336374423484
time,Time,32,kolmogorov_complexity,0.06094718435213614,-0.6157011840949539
time,Time,32,psd_relative_alpha,-0.4284516086110559,-0.4432193008542634
time,Time,32,psd_relative_beta,-0.16131837538077812,-0.15785026323646714
time,Time,32,psd_relative_delta,0.49787585452860234,0.3953208966605245
time,Time,32,psd_relative_gamma,0.07510621007395599,-0.43973144869998254
time,Time,32,psd_relative_theta,-0.19793561794058492,0.47717098896885013
time,Time,32,slowwaves_Density,0.0040512235244775765,0.45581532353225496
time,Time,32,slowwaves_Duration,-0.02139976311623005,0.14403123656085448
time,Time,32,slowwaves_Frequency,-0.07025741178826056,-0.485839488188598
time,Time,32,slowwaves_PTP,0.13348777266225872,-0.3236005800304459
time,Time,32,slowwaves_Slope,0.1089837374430418,-0.37970989456870025
time,Time,32,wsmi_alpha,-0.19627907055610194,0.03698820988893242
time,Time,32,wsmi_beta,0.42690075501184754,0.06209867014503669
time,Time,32,wsmi_gamma,0.3390867470253049,-0.10699956144108883
time,Time,32,wsmi_theta,0.45548106190820287,0.061392886812211896
time,Time,34,N1,-0.06989980131109806,0.7307096189407646
time,Time,34,P1,0.43088801098839485,0.6420452413878679
time,Time,34,P3a,-0.09230405412531256,0.6996840488351938
time,Time,34,P3b,-0.3501161142123481,0.8613554821410994
time,Time,34,PE_alpha,0.6200439747064569,-0.31747329274337804
time,Time,34,PE_beta,0.3400325190098671,-0.4077232516917552
time,Time,34,PE_gamma,0.33826446327485177,-0.2510041734733959
time,Time,34,PE_theta,-0.41052109408047455,-0.6412961005800055
time,Time,34,kolmogorov_complexity,-0.5345871782941247,-0.7740741568941466
time,Time,34,psd_relative_alpha,-0.6411219948502315,-0.3602129434368915
time,Time,34,psd_relative_beta,0.5475198216872134,-0.2746502349782061
time,Time,34,psd_relative_delta,0.5991977753664467,0.4257536317676954
time,Time,34,psd_relative_gamma,0.32526856679542776,-0.5349828202475542
time,Time,34,psd_relative_theta,0.03286781037335053,0.5161775662125926
time,Time,34,slowwaves_Density,-0.5453494065135699,0.3377825634459796
time,Time,34,slowwaves_Duration,0.10329091671638768,0.0811936865574942
time,Time,34,slowwaves_Frequency,-0.25786665489977717,-0.3987450381029379
time,Time,34,slowwaves_PTP,-0.3729473839449168,-0.17393991645969845
time,Time,34,slowwaves_Slope,-0.10800066202533208,-0.3527563913536175
time,Time,34,wsmi_alpha,0.3222115031198651,0.019697998245239094
time,Time,34,wsmi_beta,0.49778391848666176,0.1968490629304257
time,Time,34,wsmi_gamma,0.4978374550357908,-0.17694793835670836
time,Time,34,wsmi_theta,0.5744067554379398,0.25628002562206653
time,Time,37,N1,-0.434677708298308,0.8489745391975182
time,Time,37,P1,-0.38069787510500813,0.866825661807392
time,Time,37,P3a,0.017878688204939954,0.6736578067899723
time,Time,37,P3b,-0.057114920930935335,0.8681682950672369
time,Time,37,PE_alpha,0.6554577894416853,-0.3990636458293851
time,Time,37,PE_beta,0.44215337179717334,-0.3905854576941887
time,Time,37,PE_gamma,0.35810740791788964,-0.17244618874871065
time,Time,37,PE_theta,-0.5101398551525862,-0.6301236257198708
time,Time,37,kolmogorov_complexity,-0.0537443106435883,-0.7159921083880405
time,Time,37,psd_relative_alpha,-0.6582327437179483,-0.37779902746652366
time,Time,37,psd_relative_beta,0.6783631175278843,-0.26458486067074644
time,Time,37,psd_relative_delta,0.6123793044524697,0.3019411765339813
time,Time,37,psd_relative_gamma,-0.36764309789988353,-0.23763365826876806
time,Time,37,psd_relative_theta,-0.7413611694829987,0.7430747414116445
time,Time,37,slowwaves_Density,-0.6847754275627056,0.5304862001264002
time,Time,37,slowwaves_Duration,0.5260306792875351,-0.21723154643820933
time,Time,37,slowwaves_Frequency,-0.5637342110361959,-0.2316021602104166
time,Time,37,slowwaves_PTP,-0.5238813660518924,-0.10088541287502667
time,Time,37,slowwaves_Slope,-0.6524599729480823,-0.17111836562620472
time,Time,37,wsmi_alpha,-0.26488069413047655,0.11537127682341311
time,Time,37,wsmi_beta,0.34805629207237504,0.02129893823747282
time,Time,37,wsmi_gamma,0.3493661256777874,-0.22527178691259506
time,Time,37,wsmi_theta,0.2077531931483762,0.30768161355237855
time,Time,38,N1,0.4900078159244475,0.7691308729145331
time,Time,38,P1,0.1284359002677792,0.7040135991715487
time,Time,38,P3a,0.39012941487980674,0.5820446114880807
time,Time,38,P3b,0.28498041235927796,0.8904668628736851
time,Time,38,PE_alpha,-0.514152711076759,-0.07752885338250821
time,Time,38,PE_beta,-0.5546514878996988,-0.31804359970616863
time,Time,38,PE_gamma,-0.5416919228716747,-0.16570435963968302
time,Time,38,PE_theta,0.48668120742394544,-0.6935978202415318
time,Time,38,kolmogorov_complexity,-0.4790564463723413,-0.7437328606546537
time,Time,38,psd_relative_alpha,0.31067574377940727,-0.46634635137014885
time,Time,38,psd_relative_beta,0.3245604827440806,-0.16223298354619065
time,Time,38,psd_relative_delta,-0.5011746258900636,0.546739117848474
time,Time,38,psd_relative_gamma,-0.3863559407442207,-0.415803446426823
time,Time,38,psd_relative_theta,0.49541396269374544,0.37815794780734974
time,Time,38,slowwaves_Density,-0.14676353459032576,0.08264443269781349
time,Time,38,slowwaves_Duration,-0.13871832210494156,0.18558092079007296
time,Time,38,slowwaves_Frequency,0.2813265742819448,-0.4627588448869859
time,Time,38,slowwaves_PTP,-0.18157998961369448,-0.32225613259780655
time,Time,38,slowwaves_Slope,-0.1561971125823881,-0.4519995107358361
time,Time,38,wsmi_alpha,0.3990972958036927,-0.041616887067257316
time,Time,38,wsmi_beta,0.22424207269855806,0.029154755129451846
time,Time,38,wsmi_gamma,0.19495985327622958,-0.26404381369630053
time,Time,38,wsmi_theta,0.42094986122312755,0.3139997962842101
time,Time,39,N1,0.5768990105018954,0.6641129917403539
time,Time,39,P1,-0.08130854887048725,0.7125722488047465
time,Time,39,P3a,0.03276042530743713,0.6482884994001101
time,Time,39,P3b,0.5329224946606025,0.8600300763680485
time,Time,39,PE_alpha,0.5555356559281379,-0.2832378071846824
time,Time,39,PE_beta,0.13157647383171944,-0.4778407865470984
time,Time,39,PE_gamma,0.04005580857364319,-0.22258865794403612
time,Time,39,PE_theta,-0.15598097098934982,-0.6316144638403566
time,Time,39,kolmogorov_complexity,-0.03228427735454503,-0.8251906395659413
time,Time,39,psd_relative_alpha,0.6220526236293813,-0.5382564082928734
time,Time,39,psd_relative_beta,0.7635445485241561,-0.24063603263934993
time,Time,39,psd_relative_delta,-0.768477538112904,0.6650459202178826
time,Time,39,psd_relative_gamma,0.4646622751684037,-0.5308232001050245
time,Time,39,psd_relative_theta,0.620424631350722,0.325265280620212
time,Time,39,slowwaves_Density,-0.3124783571753502,0.4777806217961133
time,Time,39,slowwaves_Duration,-0.05927816927299147,0.07236326685715147
time,Time,39,slowwaves_Frequency,0.012193930883947721,-0.36847894038743034
time,Time,39,slowwaves_PTP,0.41240194756570714,-0.3455208308228531
time,Time,39,slowwaves_Slope,0.37024036330761995,-0.30806522867585817
time,Time,39,wsmi_alpha,-0.3324736299860007,0.11213613559507486
time,Time,39,wsmi_beta,-0.6203402974373471,0.26713035365109233
time,Time,39,wsmi_gamma,-0.6776354898047485,0.04859885634358665
time,Time,39,wsmi_theta,-0.39474428161578606,0.4185948351639197
time,Time,40,N1,0.18718979713213177,0.718160135321408
time,Time,40,P1,0.4960494489806805,0.6836485564830208
time,Time,40,P3a,0.12484653169468582,0.7514837721518441
time,Time,40,P3b,0.5519028378595896,0.839089387452613
time,Time,40,PE_alpha,-0.6691082017486579,0.055305976615881505
time,Time,40,PE_beta,-0.24092435854074215,-0.2878531509786877
time,Time,40,PE_gamma,-0.25584622128541357,-0.1273307474730777
time,Time,40,PE_theta,-0.5474245872243332,-0.5235144291752288
time,Time,40,kolmogorov_complexity,-0.10336782194310984,-0.8255908737011324
time,Time,40,psd_relative_alpha,-0.14108895501231936,-0.4457515394024054
time,Time,40,psd_relative_beta,-0.4182493448261105,0.1551476274740064
time,Time,40,psd_relative_delta,0.17058034901388727,0.44936401549071725
time,Time,40,psd_relative_gamma,-0.17126216654990442,-0.44761650184028945
time,Time,40,psd_relative_theta,0.6202876762202728,0.4298968956198571
time,Time,40,slowwaves_Density,-0.17945101054816373,0.40819718010761674
time,Time,40,slowwaves_Duration,0.11663864496894144,0.19342890602103283
time,Time,40,slowwaves_Frequency,-0.17373439664662646,-0.4648127569714484
time,Time,40,slowwaves_PTP,0.08439509119852083,-0.28113380478533034
time,Time,40,slowwaves_Slope,0.10244527876654819,-0.25925691197549394
time,Time,40,wsmi_alpha,-0.20902572140009426,0.041161313877599075
time,Time,40,wsmi_beta,-0.45468867901277255,0.3388630099430096
time,Time,40,wsmi_gamma,-0.2197898846661022,-0.17765601855547888
time,Time,40,wsmi_theta,-0.3278275485119767,0.3761938799833096
time,Time,41,N1,-0.36573759136629935,0.8090623029521783
time,Time,41,P1,-0.0913135083904203,0.6042847876558418
time,Time,41,P3a,-0.5375632809510319,0.7367047490128389
time,Time,41,P3b,-0.29241875286987434,0.8389073964316341
time,Time,41,PE_alpha,-0.28719176268627816,-0.004540344722777305
time,Time,41,PE_beta,0.4814959305857261,-0.4661231478000375
time,Time,41,PE_gamma,0.4869509662753626,-0.346897981253447
time,Time,41,PE_theta,-0.34144097569122833,-0.6041972323320903
time,Time,41,kolmogorov_complexity,-0.16524698791052192,-0.8344390746928746
time,Time,41,psd_relative_alpha,0.1912460920789986,-0.5581774488314512
time,Time,41,psd_relative_beta,-0.41641679096857775,-0.006732682222304303
time,Time,41,psd_relative_delta,0.2532103410527251,0.4509790313560698
time,Time,41,psd_relative_gamma,0.4660890507759188,-0.5557179713608289
time,Time,41,psd_relative_theta,0.39406569956145304,0.3461946162570932
time,Time,41,slowwaves_Density,0.3329002718431785,0.18406774120982855
time,Time,41,slowwaves_Duration,0.24274953884356448,0.21367210829279545
time,Time,41,slowwaves_Frequency,-0.4053088970625219,-0.48646949442812243
time,Time,41,slowwaves_PTP,-0.2759074592959359,-0.25587320893899324
time,Time,41,slowwaves_Slope,-0.18331891239307577,-0.41827574642460985
time,Time,41,wsmi_alpha,0.020511411882983367,0.05799620617342899
time,Time,41,wsmi_beta,-0.22010385338201188,0.19745730307574388
time,Time,41,wsmi_gamma,-0.24644347287171073,0.013288483162543656
time,Time,41,wsmi_theta,0.09053309393807821,0.24954796483164463
time,Time,42,N1,0.31609230257151394,0.808237199144941
time,Time,42,P1,0.42530365583801905,0.6600104234868023
time,Time,42,P3a,0.45141212843500533,0.43471710833162613
time,Time,42,P3b,0.2567192278729832,0.8915150880475246
time,Time,42,PE_alpha,-0.03026593929156862,-0.24055948165621335
time,Time,42,PE_beta,-0.4069913892837932,-0.28158406894170435
time,Time,42,PE_gamma,-0.4018074322259092,-0.2145066121026099
time,Time,42,PE_theta,-0.2358158985409251,-0.6289523280594361
time,Time,42,kolmogorov_complexity,-0.22096410564739566,-0.7978492919967057
time,Time,42,psd_relative_alpha,-0.05688270096186534,-0.5139190267281614
time,Time,42,psd_relative_beta,0.1996742676578065,-0.12346665804668899
time,Time,42,psd_relative_delta,0.4010721312572016,0.33066927224474457
time,Time,42,psd_relative_gamma,-0.43740360280375074,-0.44080288906019227
time,Time,42,psd_relative_theta,-0.20563049492357893,0.40805983581227323
time,Time,42,slowwaves_Density,0.2016379612597536,0.09879741597286729
time,Time,42,slowwaves_Duration,0.42156247597558105,0.1738426678879088
time,Time,42,slowwaves_Frequency,-0.4194381670821399,-0.46861047916115217
time,Time,42,slowwaves_PTP,-0.22019178280658716,-0.26382263229596004
time,Time,42,slowwaves_Slope,0.1932919029965317,-0.3624286135903628
time,Time,42,wsmi_alpha,0.33466114074431347,-0.0474157622723475
time,Time,42,wsmi_beta,0.2912858053479711,0.08580081818210016
time,Time,42,wsmi_gamma,0.1613960469754677,-0.14116944973128298
time,Time,42,wsmi_theta,0.6139723425432578,0.22282192139672233
time,Time,43,N1,0.0480165174374851,0.6768525924287214
time,Time,43,P1,-0.5706370546871607,0.7652842206155865
time,Time,43,P3a,-0.1947615363549861,0.48651938484935364
time,Time,43,P3b,0.329721408800724,0.845335729340189
time,Time,43,PE_alpha,0.40570988921493595,-0.3176832029039255
time,Time,43,PE_beta,-0.33253138109941927,-0.33577942211498
time,Time,43,PE_gamma,-0.35654228195592924,-0.1104902997080687
time,Time,43,PE_theta,-0.12157530619932101,-0.7395145379195144
time,Time,43,kolmogorov_complexity,-0.4781700761737138,-0.768576116514036
time,Time,43,psd_relative_alpha,-0.5517857325293187,-0.3845334245903548
time,Time,43,psd_relative_beta,0.24310225559732268,-0.20170971121632225
time,Time,43,psd_relative_delta,0.3333134825885046,0.36299556928029586
time,Time,43,psd_relative_gamma,-0.13453568708376837,-0.4839233994990381
time,Time,43,psd_relative_theta,0.31979764393554466,0.28936693241381034
time,Time,43,slowwaves_Density,-0.1361781188013409,0.3328232985928074
time,Time,43,slowwaves_Duration,0.05829413947507918,-0.030720374832632687
time,Time,43,slowwaves_Frequency,-0.1180741574922856,-0.3797668433754733
time,Time,43,slowwaves_PTP,-0.032613349244769566,-0.17598653202558467
time,Time,43,slowwaves_Slope,-0.1422751087270542,-0.34497846036100455
time,Time,43,wsmi_alpha,-0.5865854618035876,0.17866955988298583
time,Time,43,wsmi_beta,0.2730117522023242,0.12695120237191862
time,Time,43,wsmi_gamma,0.22527324923879966,-0.3128477883302429
time,Time,43,wsmi_theta,-0.5583427488431957,0.4376739170825394
confidence,Confidence,05,N1,0.6303129876721004,0.5894555835892491
confidence,Confidence,05,P1,0.6439053291397097,-0.07148042194822662
confidence,Confidence,05,P3a,0.52540682732884,0.3375469308980342
confidence,Confidence,05,P3b,0.6599315332348605,-0.5428919224005813
confidence,Confidence,05,PE_alpha,0.629458105003662,0.6436888813822693
confidence,Confidence,05,PE_beta,0.5488094998847596,0.5503535111641363
confidence,Confidence,05,PE_gamma,0.5611356861165601,0.5719888899193829
confidence,Confidence,05,PE_theta,0.16325816687559272,-0.6274752317633193
confidence,Confidence,05,kolmogorov_complexity,0.5234823114350154,0.6277350533300641
confidence,Confidence,05,psd_relative_alpha,-0.17735978429072483,-0.6164963370700243
confidence,Confidence,05,psd_relative_beta,0.45498963667436576,0.23181523174231708
confidence,Confidence,05,psd_relative_delta,-0.24177167849591233,-0.5745595589443342
confidence,Confidence,05,psd_relative_gamma,0.29928744642968036,0.40615948647719224
confidence,Confidence,05,psd_relative_theta,-0.5127936038990055,0.6348628448002007
confidence,Confidence,05,slowwaves_Density,-0.47363444479014855,-0.8784228720900716
confidence,Confidence,05,slowwaves_Duration,0.09423532956766095,-0.13764046116351478
confidence,Confidence,05,slowwaves_Frequency,-0.07217458292439748,0.3055745017607574
confidence,Confidence,05,slowwaves_PTP,-0.49803982825018617,-0.37961666940150063
confidence,Confidence,05,slowwaves_Slope,-0.6582689757538498,-0.32624340415348746
confidence,Confidence,05,wsmi_alpha,0.456691948994123,0.508474132351931
confidence,Confidence,05,wsmi_beta,0.5097534424169262,-0.11876037159783757
confidence,Confidence,05,wsmi_gamma,0.5038275907965588,-0.14531573469249268
confidence,Confidence,05,wsmi_theta,-0.25057237247444347,0.824626824081587
confidence,Confidence,06,N1,0.6913327099706369,0.6528951255100497
confidence,Confidence,06,P1,-0.1840292755657564,0.41837200969643495
confidence,Confidence,06,P3a,-0.3066877622795637,0.573889806160387
confidence,Confidence,06,P3b,-0.6932099027791319,0.25402477400276763
confidence,Confidence,06,PE_alpha,-0.41273635743210957,0.6469578841266918
confidence,Confidence,06,PE_beta,-0.3870517797495858,0.5268133609284215
confidence,Confidence,06,PE_gamma,-0.3925941694454731,0.5439852546340879
confidence,Confidence,06,PE_theta,0.015957604790415213,-0.4934593613036644
confidence,Confidence,06,kolmogorov_complexity,0.3790953770056941,0.6275676387584275
confidence,Confidence,06,psd_relative_alpha,0.22535451659685526,-0.5972216414060011
confidence,Confidence,06,psd_relative_beta,-0.2886908040180289,0.2394659785649078
confidence,Confidence,06,psd_relative_delta,-0.07900658060782643,-0.640323416026238
confidence,Confidence,06,psd_relative_gamma,-0.2145184392015204,0.29957970846566234
confidence,Confidence,06,psd_relative_theta,-0.19776125929856803,0.6010235315807995
confidence,Confidence,06,slowwaves_Density,0.42880627639697066,-0.9089760222657468
confidence,Confidence,06,slowwaves_Duration,0.23470850838225416,-0.2031424406769142
confidence,Confidence,06,slowwaves_Frequency,-0.009070778572299541,0.1870725528377787
confidence,Confidence,06,slowwaves_PTP,0.39737517366858893,-0.5188934150053571
confidence,Confidence,06,slowwaves_Slope,-0.02454455587393168,-0.5794470398552756
confidence,Confidence,06,wsmi_alpha,0.5508777813906742,0.46013547149900297
confidence,Confidence,06,wsmi_beta,0.5304279781226362,-0.012561831266533983
confidence,Confidence,06,wsmi_gamma,0.40603537806500195,-0.023847852852802436
confidence,Confidence,06,wsmi_theta,0.24026336385141478,0.8238719780962495
confidence,Confidence,08,N1,-0.6345043029023544,0.8428738663480246
confidence,Confidence,08,P1,-0.56399720711534,0.6228175142990526
confidence,Confidence,08,P3a,-0.5284230695521791,0.5849228263006404
confidence,Confidence,08,P3b,-0.4755014840224935,0.11036994981469118
confidence,Confidence,08,PE_alpha,0.3378853127726749,0.6316274251490076
confidence,Confidence,08,PE_beta,0.22108245484698502,0.5601706939217532
confidence,Confidence,08,PE_gamma,0.002867704048911716,0.6121778551006395
confidence,Confidence,08,PE_theta,0.5361032746665363,-0.6007855688260929
confidence,Confidence,08,kolmogorov_complexity,0.34487971245384574,0.6901585360791284
confidence,Confidence,08,psd_relative_alpha,0.32701525525485126,-0.5994356278894241
confidence,Confidence,08,psd_relative_beta,0.5847442534283166,0.052553619717368896
confidence,Confidence,08,psd_relative_delta,-0.5930078299068301,-0.6389566983411122
confidence,Confidence,08,psd_relative_gamma,0.2004313540079694,0.3490536259742777
confidence,Confidence,08,psd_relative_theta,-0.10854847079972248,0.560051659556076
confidence,Confidence,08,slowwaves_Density,-0.6047370860316866,-0.8990070088284007
confidence,Confidence,08,slowwaves_Duration,-0.5664206722169567,-0.06397875623393919
confidence,Confidence,08,slowwaves_Frequency,0.5528465074860831,0.18708327743887979
confidence,Confidence,08,slowwaves_PTP,0.025123066728032682,-0.5094959542377662
confidence,Confidence,08,slowwaves_Slope,0.4511367917090886,-0.5947465967022783
confidence,Confidence,08,wsmi_alpha,0.31912355715551083,0.536245711113242
confidence,Confidence,08,wsmi_beta,-0.04593200190836073,0.13874874275294855
confidence,Confidence,08,wsmi_gamma,-0.49021819382415643,0.24757380835479173
confidence,Confidence,08,wsmi_theta,0.1913727589200828,0.8087328198374515
confidence,Confidence,10,N1,0.2729135081476941,0.833550684625423
confidence,Confidence,10,P1,0.3922476808422717,0.6839792024518752
confidence,Confidence,10,P3a,0.37254660766111913,0.521900292761116
confidence,Confidence,10,P3b,0.20503233361771359,-0.061463588669093454
confidence,Confidence,10,PE_alpha,0.3641572942061775,0.4175406958669742
confidence,Confidence,10,PE_beta,0.3374953085971584,0.28799030697612105
confidence,Confidence,10,PE_gamma,0.24365179714902505,0.3747969619983243
confidence,Confidence,10,PE_theta,0.3349766055315199,-0.5172290901714246
confidence,Confidence,10,kolmogorov_complexity,0.6144361875754919,0.4760612613877414
confidence,Confidence,10,psd_relative_alpha,0.3760985605812144,-0.6067804704124367
confidence,Confidence,10,psd_relative_beta,0.379894184410152,0.15623999242321493
confidence,Confidence,10,psd_relative_delta,-0.49286832067100306,-0.4558962345714356
confidence,Confidence,10,psd_relative_gamma,0.3722155565459309,0.27147002622822847
confidence,Confidence,10,psd_relative_theta,0.5430253506804438,0.4049610039504417
confidence,Confidence,10,slowwaves_Density,-0.28482217638271784,-0.8611525883767525
confidence,Confidence,10,slowwaves_Duration,-0.43101271933100077,-0.08056745904990377
confidence,Confidence,10,slowwaves_Frequency,0.2915695658548609,0.03303675323101844
confidence,Confidence,10,slowwaves_PTP,-0.6170926335360526,-0.2818450540502462
confidence,Confidence,10,slowwaves_Slope,-0.09998911051391862,-0.5943012359653217
confidence,Confidence,10,wsmi_alpha,0.3640570436627494,0.4554887579921318
confidence,Confidence,10,wsmi_beta,0.13389155734179584,-0.035532983118723833
confidence,Confidence,10,wsmi_gamma,0.20138310367196355,-0.11359207507824517
confidence,Confidence,10,wsmi_theta,0.5505968794627698,0.7365990439727498
confidence,Confidence,12,N1,-0.1718515284722431,0.7791216822435519
confidence,Confidence,12,P1,0.31788028790622286,0.02910508100678919
confidence,Confidence,12,P3a,-0.05088946524967022,0.34746835330501175
confidence,Confidence,12,P3b,-0.2266153495929637,0.07166199352957622
confidence,Confidence,12,PE_alpha,0.40828224880733854,0.7387713664754568
confidence,Confidence,12,PE_beta,0.7146298407347325,0.48292616801849286
confidence,Confidence,12,PE_gamma,0.7140547652764881,0.4849337802866296
confidence,Confidence,12,PE_theta,-0.10116979446634272,-0.5976970625262056
confidence,Confidence,12,kolmogorov_complexity,0.03995771121432034,0.4994329817567389
confidence,Confidence,12,psd_relative_alpha,-0.4727907356606851,-0.5198210785565186
confidence,Confidence,12,psd_relative_beta,0.1771926200211342,0.3078451065096971
confidence,Confidence,12,psd_relative_delta,-0.5241387257044022,-0.5485462113154094
confidence,Confidence,12,psd_relative_gamma,0.47042090603913483,0.29879490399953973
confidence,Confidence,12,psd_relative_theta,-0.11830777795264967,0.5368370982901466
confidence,Confidence,12,slowwaves_Density,-0.22090485642810856,-0.8862037227353644
confidence,Confidence,12,slowwaves_Duration,-0.09339962654759115,-0.1734179034157066
confidence,Confidence,12,slowwaves_Frequency,-0.03272495680956901,0.1851447566282542
confidence,Confidence,12,slowwaves_PTP,-0.03317073978575835,-0.30315062940571946
confidence,Confidence,12,slowwaves_Slope,-0.28715564617292927,-0.3212120442138795
confidence,Confidence,12,wsmi_alpha,0.22223004653215325,0.3287398488369932
confidence,Confidence,12,wsmi_beta,-0.13002770465874364,0.16957505813679738
confidence,Confidence,12,wsmi_gamma,-0.1645106355512849,-0.15403921540619211
confidence,Confidence,12,wsmi_theta,0.14248781568885707,0.5462085112035574
confidence,Confidence,14,N1,0.21368056161229737,0.7240988446019503
confidence,Confidence,14,P1,-0.07339954824090773,0.2854653129436053
confidence,Confidence,14,P3a,0.5632722066579868,0.41120884130295376
confidence,Confidence,14,P3b,0.5960324643679832,-0.28317196781092074
confidence,Confidence,14,PE_alpha,-0.4385326463111522,0.7144309089185369
confidence,Confidence,14,PE_beta,-0.3667748653458558,0.6698531696674271
confidence,Confidence,14,PE_gamma,-0.43590012190217303,0.6872084212904184
confidence,Confidence,14,PE_theta,-0.40103479968674355,-0.430018940637041
confidence,Confidence,14,kolmogorov_complexity,0.3342634082806817,0.6481361182712455
confidence,Confidence,14,psd_relative_alpha,0.20634744067612318,-0.48411184278112696
confidence,Confidence,14,psd_relative_beta,-0.09662914762402033,0.344841555991522
confidence,Confidence,14,psd_relative_delta,-0.10880026197391109,-0.6124611981168676
confidence,Confidence,14,psd_relative_gamma,-0.178974056632854,0.45491680693903663
confidence,Confidence,14,psd_relative_theta,-0.03809939282122292,0.5264340068821349
confidence,Confidence,14,slowwaves_Density,0.2998212116532284,-0.8595592213873395
confidence,Confidence,14,slowwaves_Duration,0.29604430254165887,-0.14420837992965094
confidence,Confidence,14,slowwaves_Frequency,-0.19511078074834726,0.14223632386390334
confidence,Confidence,14,slowwaves_PTP,-0.10289579937825934,-0.5996473326384554
confidence,Confidence,14,slowwaves_Slope,0.26936875209684485,-0.6167907931142943
confidence,Confidence,14,wsmi_alpha,0.16106603073796702,0.4604299467353952
confidence,Confidence,14,wsmi_beta,0.2007692666197134,0.18241677399102627
confidence,Confidence,14,wsmi_gamma,0.31574109956390645,0.01344987299734724
confidence,Confidence,14,wsmi_theta,0.10151923079368849,0.7759462364117193
confidence,Confidence,15,N1,0.4356047145036835,0.6865718207258257
confidence,Confidence,15,P1,-0.3220957946945666,0.4860224296496607
confidence,Confidence,15,P3a,0.4235548767293683,0.34002843288980644
confidence,Confidence,15,P3b,0.3589358632930996,-0.12749394770896189
confidence,Confidence,15,PE_alpha,0.6006354753964463,0.6561613521451647
confidence,Confidence,15,PE_beta,0.5732620459665645,0.6255922268892338
confidence,Confidence,15,PE_gamma,0.5893994965223044,0.606471412562463
confidence,Confidence,15,PE_theta,-0.5435233954906957,-0.4191929621780726
confidence,Confidence,15,kolmogorov_complexity,0.34021526626179516,0.6045238243585953
confidence,Confidence,15,psd_relative_alpha,-0.6272483295668008,-0.3956226281035313
confidence,Confidence,15,psd_relative_beta,0.6335058877161655,0.18982416945516598
confidence,Confidence,15,psd_relative_delta,-0.43545470821915205,-0.5527062324917712
confidence,Confidence,15,psd_relative_gamma,0.7290213338118455,0.3002274688758451
