contrast,subject,feature,direction_ws,direction_loso
on_off,05,PE_theta_mean_posterior_right_trimmean,0.6415399418309908,-0.7407617694825666
on_off,05,kolmogorov_complexity_mean_central_left_trimmean,0.43380812759822024,0.6550930858288935
on_off,05,kolmogorov_complexity_mean_central_mid_trimmean,-0.166581699901405,0.8313099582484829
on_off,05,kolmogorov_complexity_mean_central_right_trimmean,0.1412545736576125,0.871660700090154
on_off,05,kolmogorov_complexity_mean_frontal_left_trimmean,0.43498020467731646,-0.10014400664633358
on_off,05,kolmogorov_complexity_mean_frontal_mid_trimmean,0.4767358544618464,0.7288755692159711
on_off,05,kolmogorov_complexity_mean_frontal_right_trimmean,0.377001948285406,0.5680859266281991
on_off,05,kolmogorov_complexity_mean_posterior_left_trimmean,0.5920691332758091,0.5880958329925174
on_off,05,kolmogorov_complexity_mean_posterior_mid_trimmean,0.4926531370409648,0.8376690033283626
on_off,05,kolmogorov_complexity_mean_posterior_right_trimmean,0.37362721106868096,0.8873780767496384
on_off,05,psd_relative_alpha_mean_central_left_trimmean,-0.35218772406294807,-0.6848392551286612
on_off,05,psd_relative_alpha_mean_central_mid_trimmean,0.6015040518457859,-0.852357339589971
on_off,05,psd_relative_alpha_mean_central_right_trimmean,0.15661016587201249,-0.741102118187113
on_off,05,psd_relative_alpha_mean_frontal_left_trimmean,0.08856772626408804,-0.7215653050416275
on_off,05,psd_relative_alpha_mean_frontal_mid_trimmean,0.6479313203155429,-0.8063706109252822
on_off,05,psd_relative_alpha_mean_frontal_right_trimmean,0.5296129062451279,-0.3342462527949082
on_off,05,psd_relative_alpha_mean_posterior_left_trimmean,0.611300240226283,-0.9234859984361298
on_off,05,psd_relative_alpha_mean_posterior_mid_trimmean,0.6668486157670264,-0.908608818644555
on_off,05,psd_relative_alpha_mean_posterior_right_trimmean,0.6716111624489064,-0.9017548427419674
on_off,05,psd_relative_beta_mean_central_left_trimmean,-0.37001748031827597,0.6791707485038113
on_off,05,psd_relative_beta_mean_central_mid_trimmean,-0.43559330919503486,0.8135136778113241
on_off,05,psd_relative_beta_mean_central_right_trimmean,-0.0991700264175717,0.8892144497206889
on_off,05,psd_relative_beta_mean_frontal_left_trimmean,-0.038600325094788765,0.4388838947501492
on_off,05,psd_relative_beta_mean_frontal_mid_trimmean,-0.24784087155587933,0.6415816735575739
on_off,05,psd_relative_beta_mean_frontal_right_trimmean,-0.19674534045490735,-0.680572939107444
on_off,05,psd_relative_beta_mean_posterior_left_trimmean,0.40054459285151883,0.7753294058532572
on_off,05,psd_relative_beta_mean_posterior_mid_trimmean,0.4261274794145263,0.7543752041970206
on_off,05,psd_relative_beta_mean_posterior_right_trimmean,0.331904740322238,0.8302533256335728
on_off,05,psd_relative_delta_mean_central_left_trimmean,0.4182997238648283,0.519476567446579
on_off,05,psd_relative_delta_mean_central_mid_trimmean,-0.05262443701133691,0.8334211007123244
on_off,05,psd_relative_delta_mean_central_right_trimmean,-0.17552916101189422,0.41302604147280514
